Col0,Col1,Col2,Col3,Col4,Col5,Col6
565.432379893842,-1112.04312903427,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
565.432379893842,-1112.04312903427,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
565.432379893842,-1112.04312903427,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
565.432379893842,-1112.04312903427,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
184.10727715116,-1112.04312903427,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
184.10727715116,-662.145476864109,-1234.6778474668,-889.057470337776,-2555.39384154408,-4814.16710874745,-9193.7984486905
184.10727715116,-662.145476864109,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
184.10727715116,-662.145476864109,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
-460.259421568877,-662.145476864109,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
-460.259421568877,-662.145476864109,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
-460.259421568877,1208.75986027437,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
-460.259421568877,1208.75986027437,1023.19521784803,-1393.52940034639,-2980.67836837254,-4697.42945994475,-10164.8972590261
-565.598026363348,1208.75986027437,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-565.598026363348,1208.75986027437,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-565.598026363348,1208.75986027437,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-565.598026363348,85.2176233663211,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-493.143239955176,85.2176233663211,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-493.143239955176,85.2176233663211,-2660.71273933523,-1335.11082612775,-1829.66123564593,-5596.50954156225,-9481.97404732604
-493.143239955176,85.2176233663211,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-493.143239955176,85.2176233663211,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-388.547253908676,-1083.72414662292,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-388.547253908676,-1083.72414662292,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-388.547253908676,-1083.72414662292,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-388.547253908676,-1083.72414662292,280.142883017609,-1721.67587280841,-2414.08527099292,-4230.2873788555,-9533.17453577384
-259.537414922224,-1083.72414662292,-356.609178664207,-864.34689781739,-4431.55776510248,-6140.4424422304,-11757.7383676438
-259.537414922224,-773.885692779904,-356.609178664207,-864.34689781739,-4431.55776510248,-6140.4424422304,-11757.7383676438
