Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
0,0,2.0627e-16,1.1541e-09,5.9401e-09,3.5715e-07,1.1841e-06,2.1589e-06,2.7455e-06
0,0,0,1.5658e-10,3.6155e-10,2.6397e-08,4.0982e-07,1.7659e-06,2.0928e-06
0,0,0,4.2123e-13,1.1473e-09,4.5714e-09,5.1745e-08,1.199e-06,1.8508e-06
0,0,0,8.7322e-14,1.9641e-10,1.5608e-09,1.0141e-09,4.5999e-07,1.2108e-06
0,0,0,5.2669e-17,2.6426e-12,1.3644e-09,7.9013e-09,8.343e-08,5.0861e-07
0,0,0,0,6.4e-13,1.1913e-09,3.3447e-11,2.9065e-10,1.1716e-07
0,0,0,0,1.2839e-15,2.3345e-10,1.9477e-09,1.0027e-08,4.7321e-09
0,0,0,0,6.5538e-19,1.9173e-12,1.2539e-09,2.4563e-09,7.602e-09
0,0,0,0,0,7.949e-13,2.7096e-10,8.3172e-10,9.4541e-09
0,0,0,0,0,1.304e-13,3.4909e-13,2.0325e-09,6.4235e-11
0,0,0,0,0,4.1135e-16,4.5351e-14,1.3266e-09,1.7026e-09
0,0,0,0,0,1.9446e-19,7.0325e-13,3.0814e-10,1.9881e-09
0,0,0,0,0,0,1.0021e-16,2.7324e-13,1.3819e-09
0,0,0,0,0,0,3.7231e-16,9.9532e-13,3.447e-10
0,0,0,0,0,0,2.0532e-19,1.2163e-12,2.8642e-12
0,0,0,0,0,0,0,1.7579e-13,3.9665e-12
0,0,0,0,0,0,0,5.7104e-16,1.1196e-12
0,0,0,0,0,0,0,1.0497e-16,7.7588e-13
0,0,0,0,0,0,0,7.0997e-20,2.0582e-15
0,0,0,0,0,0,0,0,6.1426e-16
0,0,0,0,0,0,0,0,1.7374e-18
0,0,0,0,0,0,0,0,1.7943e-21
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.1755e-55
0,0,0,0,0,0,0,0,1.9228e-29
0,0,0,0,0,0,0,0,1.3503e-18
0,0,0,0,0,0,0,0,4.8444e-16
0,0,0,0,0,0,0,1.0449e-55,2.0293e-15
0,0,0,0,0,0,0,1.7091e-29,2.4067e-13
0,0,0,0,0,0,0,2.7403e-18,9.6275e-13
0,0,0,0,0,0,9.1427e-56,9.1495e-16,1.177e-13
0,0,0,0,0,0,1.4955e-29,1.9667e-14,2.2253e-11
0,0,0,0,0,0,1.1848e-18,5.4965e-13,1.7099e-10
0,0,0,0,0,0,2.9023e-16,1.0498e-13,6.1607e-10
0,0,0,0,0,7.8366e-56,1.0116e-13,8.7836e-12,1.1039e-09
0,0,0,0,0,1.2819e-29,3.8494e-13,1.0722e-10,7.9193e-10
0,0,0,0,0,6.5761e-18,2.4949e-12,4.6152e-10,1.715e-12
0,0,0,0,6.5305e-56,2.6998e-15,6.2919e-11,8.103e-10,2.7871e-09
0,0,0,0,1.0682e-29,3.2869e-13,3.3803e-10,3.7917e-10,1.8829e-08
0,0,0,0,1.0403e-16,2.4852e-13,5.5113e-10,2.0797e-10,6.3035e-08
0,0,0,0,3.606e-14,3.225e-11,8.5095e-11,6.2829e-09,1.5226e-07
0,0,0,5.2244e-56,3.1589e-14,2.37e-10,1.1619e-09,3.1187e-08,3.0083e-07
0,0,0,8.5457e-30,1.3324e-11,3.2794e-10,1.2642e-08,9.1867e-08,5.1252e-07
0,0,0,5.0809e-16,1.5744e-10,9.5532e-12,5.0229e-08,2.048e-07,7.6877e-07
0,0,3.9183e-56,1.6332e-13,1.4152e-10,3.4689e-09,1.3174e-07,3.7757e-07,1.0187e-06
0,0,6.4093e-30,3.6616e-12,3.5851e-10,2.3287e-08,2.6804e-07,5.9387e-07,1.1991e-06
0,0,1.4842e-15,9.7887e-11,8.2803e-09,7.7641e-08,4.4468e-07,8.0093e-07,1.2562e-06
0,0,5.0842e-13,1.6376e-11,4.0587e-08,1.8029e-07,6.0741e-07,9.4003e-07,1.0916e-06
0,2.6122e-56,5.8285e-11,1.7057e-09,1.1341e-07,3.1821e-07,6.9952e-07,9.4593e-07,5.7177e-07
0,4.273e-30,4.9725e-11,1.7542e-08,2.1438e-07,4.3729e-07,6.0814e-07,6.5038e-07,2.8918e-08
0,9.0873e-14,5.4147e-09,6.5011e-08,2.8945e-07,4.7335e-07,2.1016e-07,1.2493e-07,6.2013e-07
1.3061e-56,2.8765e-11,3.2659e-08,1.3129e-07,2.2877e-07,2.5023e-07,6.2135e-08,2.3103e-07,4.5041e-06
2.1355e-30,7.0804e-10,6.8399e-08,1.5922e-07,2.4682e-09,5.3781e-09,1.9478e-06,2.9692e-06,1.2794e-05
1.6018e-11,1.315e-08,2.3036e-08,1.6075e-08,7.985e-07,1.255e-06,6.9041e-06,9.4489e-06,2.254e-05
3.4308e-09,2.1643e-08,3.1711e-07,4.9999e-07,3.3204e-06,4.9113e-06,1.1545e-05,1.6556e-05,2.7962e-05
1.2178e-07,1.8705e-07,8.2003e-07,1.9834e-06,3.6664e-06,7.2698e-06,1.0747e-05,1.8684e-05,2.4391e-05
1.4909e-08,1.3356e-08,2.8815e-10,9.0371e-07,8.1515e-07,4.4396e-06,4.6353e-06,1.2799e-05,1.339e-05
2.2526e-08,4.1161e-08,1.4505e-07,1.5812e-08,7.3144e-08,6.252e-07,3.9489e-07,4.3454e-06,3.5084e-06
2.0169e-08,2.3179e-09,3.9012e-08,3.5527e-07,6.6662e-07,2.1292e-07,4.9947e-07,1.5728e-07,1.0918e-09
1.7119e-08,2.5309e-13,3.7494e-09,2.0652e-07,5.5339e-07,1.185e-06,2.0328e-06,1.0673e-06,2.2572e-06
1.383e-08,5.3525e-12,1.7813e-11,5.9301e-08,2.4742e-07,1.2212e-06,2.3847e-06,3.4474e-06,5.9751e-06
1.0508e-08,1.6308e-12,1.6915e-10,1.0466e-08,9.7824e-08,7.8187e-07,1.9007e-06,4.3769e-06,7.8685e-06
7.3615e-09,2.0031e-12,1.344e-10,1.371e-09,2.9292e-08,4.2093e-07,1.2559e-06,4.0055e-06,7.8694e-06
4.5882e-09,2.4344e-12,1.5559e-10,1.4408e-09,1.059e-08,2.2535e-07,8.3592e-07,3.124e-06,6.8856e-06
2.3625e-09,2.8244e-12,2.1219e-10,1.9597e-09,9.5179e-09,1.1168e-07,5.5311e-07,2.3391e-06,5.6246e-06
8.2411e-10,3.1486e-12,2.7284e-10,1.7136e-09,1.2841e-08,6.8028e-08,3.6287e-07,1.7809e-06,4.6099e-06
6.9838e-11,3.3867e-12,3.3162e-10,1.6776e-09,1.3061e-08,6.0071e-08,2.7054e-07,1.3347e-06,3.764e-06
1.4702e-10,3.5236e-12,3.8478e-10,1.7382e-09,1.2485e-08,6.5993e-08,2.3905e-07,1.0054e-06,3.0004e-06
1.0508e-09,3.5508e-12,4.2898e-10,1.7339e-09,1.2168e-08,6.7922e-08,2.3591e-07,8.0841e-07,2.3881e-06
2.7244e-09,3.4665e-12,4.6145e-10,1.6787e-09,1.1945e-08,6.2561e-08,2.3251e-07,7.0229e-07,1.9462e-06
5.0627e-09,3.2762e-12,4.8014e-10,1.5728e-09,1.1283e-08,5.5874e-08,2.1003e-07,6.4241e-07,1.6319e-06
7.9187e-09,2.9916e-12,4.8387e-10,1.4227e-09,1.0321e-08,4.9156e-08,1.7842e-07,5.8966e-07,1.3881e-06
1.1113e-08,2.6307e-12,4.7242e-10,1.238e-09,9.0934e-09,4.2373e-08,1.4549e-07,5.1134e-07,1.1691e-06
1.4445e-08,2.2162e-12,4.4651e-10,1.0302e-09,7.6772e-09,3.4756e-08,1.1372e-07,4.1046e-07,9.3732e-07
1.7705e-08,1.7741e-12,4.0775e-10,8.1235e-10,6.162e-09,2.6945e-08,8.4129e-08,3.0744e-07,6.852e-07
2.0689e-08,1.3322e-12,3.586e-10,5.9816e-10,4.6429e-09,1.9413e-08,5.6739e-08,2.1263e-07,4.4644e-07
2.3208e-08,9.1831e-13,3.0212e-10,4.0109e-10,3.2155e-09,1.2614e-08,3.3312e-08,1.3196e-07,2.4814e-07
2.5105e-08,5.5836e-13,2.4189e-10,2.3352e-10,1.9693e-09,6.9767e-09,1.5393e-08,6.8675e-08,1.0347e-07
