Col0,Col1,Col2,Col3,Col4,Col5,Col6
4.3556,-4.0644,-5.9597e-14,-18.7,-22.705,17.525,27.688
1.6895+1.2045i,0.31754-2.0774i,-2.0298+1.0217i,24.396+1.3085i,-13.49+17.835i,-16.725+3.7277i,9.4925-24.255i
2.5651-1.6215i,-0.46714+2.9418i,-2.0645-1.5311i,-19.419-2.5618i,6.662+20.633i,15.057-6.2464i,-19.775-20.578i
4.149+0.90717i,-3.9408-0.44815i,0.074077-0.42692i,25.991+4.0615i,21.05+5.2501i,-14.024+7.6358i,-26.251+12.167i
1.1517+0.50427i,0.92969-1.0786i,-2.148+0.65159i,-22.234-5.4179i,16.728-16.757i,14.401-9.435i,-1.0748+31.925i
2.7998-1.3686i,-1.1931+2.7681i,-1.5213-1.5978i,30.184+7.1207i,-5.1999-27.592i,-15.157+13.447i,33.217+13.363i
2.2339+0.19426i,-1.6639-1.3568i,-0.45075+1.2598i,-31.303-8.5931i,-29.772-16.614i,13.77-20.031i,32.008-28.373i
-0.0091179+2.8127i,-0.76007-2.5298i,0.82365-0.10159i,40.528+7.9854i,-38.761+11.355i,-7.8959+27.204i,-11.765-49.579i
-59.105+8.3341i,23.609-54.987i,33.805+50.592i,-106.37+3.105i,-23.823+38.98i,-2.7367-31.387i,-118.52-34.793i
152.86+213.96i,-262.35+11.667i,128.29-226.46i,173.22+217.59i,7.413+48.394i,15.568+29.442i,27.476+272.7i
206.87-387.59i,217.62+381.85i,-440.08-21.62i,209.66-333.51i,36.592+33.427i,-26.251-20.722i,270.45-254.19i
-367.88-8.938i,203.62-306.72i,149.67+337.64i,-329.17-89.125i,47.143+3.4i,30.935+7.7363i,-324.6-37.067i
62.785+129.53i,-142.42-18.719i,89.835-109.46i,23.727+173.35i,34.974-23.794i,-28.364+5.0579i,85.805+158.61i
7.3649-8.8603i,4.3424+10.786i,-12.018-2.6988i,19.26-42.465i,10.039-33.862i,20.472-13.594i,49.309-31.629i
2.0065-0.29803i,-1.7667+0.69998i,-0.11325-0.4521i,-0.95626+27.43i,-11.548-24.772i,-11.139+16.212i,3.6305-34.067i
0.90746-0.26297i,0.57856-0.98413i,-1.5275+1.3176i,0.93633-20.177i,-18.579-6.3168i,3.9769-14.148i,-19.664-12.899i
-1.6082+1.7307i,-0.1667-2.3057i,1.7869+0.74015i,-2.4178+15.249i,-11.067+8.0777i,-0.54809+10.346i,-16.737+12.998i
-2.144-1.5773i,1.7216-2.311i,0.29903+4.0539i,0.73659-12.814i,1.8677+10.692i,0.040485-7.4915i,2.4676+13.418i
0.81481+0.064881i,0.49073-0.8104i,-1.3407+0.80359i,-3.0705+10.092i,9.8817+3.4221i,-0.39175+6.5902i,14.921+2.6259i
-2.0768+1.3789i,0.055053-2.479i,2.0178+1.2778i,1.3704-8.9568i,8.6632-5.6097i,-0.079144-6.8781i,4.4808-8.1238i
-1.3168-1.6127i,1.5458-1.7141i,-0.33976+3.4496i,-3.3718+7.1299i,1.5759-9.1149i,1.6645+6.8796i,-5.8966-9.633i
0.63143+0.5939i,0.17834-0.85027i,-0.82255+0.31729i,1.8604-6.5188i,-4.4978-5.6926i,-3.4352-5.7039i,-6.6803+2.9748i
-2.021+0.76138i,0.28448-2.1619i,1.7162+1.5555i,-3.4709+5.1619i,-5.0395+0.43752i,4.2484+3.6402i,-2.4599+8.0777i
-0.54599-1.3907i,1.2078-1.2258i,-0.7484+2.7044i,2.1535-4.811i,-0.83201+3.8474i,-3.7288-1.755i,6.2145+1.7021i
0.34224+0.8963i,0.026286-0.90512i,-0.37041+0.073678i,-3.4419+3.7409i,3.7251+2.3724i,2.5043+0.94639i,5.5816-2.7105i
-1.8154+0.23138i,0.43401-1.8305i,1.3503+1.7303i,2.2907-3.538i,4.7979-1.8003i,-1.6269-1.2495i,-3.1103-5.0802i
-0.0098438-1.0728i,0.914-0.91197i,-0.96965+2.0501i,-3.3271+2.6617i,2.0955-4.6845i,1.7239+1.8897i,-4.2222-1.3972i
0.024781+1.0135i,-0.023341-0.94572i,0.00023235-5.7039e-06i,2.3132-2.5522i,-1.5092-4.048i,-2.5631-1.9603i,-1.4296+5.3254i
-1.5333-0.17977i,0.52026-1.5357i,0.97576+1.8255i,-3.1535+1.8167i,-2.8638-0.95438i,3.3266+1.1363i,1.726+2.6559i
0.32457-0.72201i,0.6779-0.71886i,-1.051+1.4924i,2.2528-1.7709i,-1.1912+1.6407i,-3.3113+0.13099i,4.4742-2.2119i
-0.27294+0.99217i,-0.015002-0.96583i,0.28902+0.042871i,-2.9394+1.1435i,1.6229+1.6423i,2.4752-1.042i,-0.072825-2.4331i
-1.2095-0.47195i,0.55972-1.2817i,0.60965+1.8454i,2.133-1.1441i,2.9997-0.55041i,-1.4181+1.1106i,-4.0024-1.7422i
0.49665-0.37629i,0.49313-0.60543i,-1.0251+1.0251i,-2.698+0.60298i,1.9416-2.7296i,0.86002-0.52468i,-1.0297+1.9992i
