0.00011258,0.00026718,2.9798e-05,2.2519e-05,6.9468e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9462e-06,2.2063e-05,1.0042e-05,3.3757e-05,3.3757e-05,1.0042e-05,2.2063e-05,6.9462e-06,1.0465e-05,1.0465e-05,6.9468e-06,2.2519e-05,2.9798e-05,0.00026718
0.00079543,0.0009021,0.0010868,0.00058684,0.00032745,0.00014651,0.00016567,0.00041648,0.00064419,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064418,0.00041625,0.00016512,0.00016512,0.00041625,0.00064418,0.0013617,0.0013786,0.0013786,0.0013617,0.00064419,0.00041648,0.00016567,0.00014651,0.00032745,0.00058684,0.0010868,0.0009021
0.0012408,0.0011616,0.0011925,0.00088958,0.00048391,0.00038282,0.00049664,0.00088139,0.0020562,0.0034813,0.0035438,0.0035403,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035444,0.0035402,0.0034916,0.0020966,0.00097768,0.00064128,0.00063739,0.0009753,0.002101,0.0034915,0.0035446,0.0035395,0.0034814,0.0020518,0.00088362,0.00049861,0.0003856,0.00048311,0.00089244,0.0011917,0.001163
0.0014705,0.0011853,0.001048,0.00085596,0.00054774,0.00038926,0.00074148,0.0019145,0.0035874,0.0045968,0.0043668,0.0043096,0.0044763,0.0035691,0.0021359,0.0012278,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012279,0.0021359,0.0035666,0.0044608,0.0042555,0.0042555,0.0044608,0.0035666,0.0021359,0.0012279,0.0012278,0.0021359,0.0035691,0.0044763,0.0043096,0.0043668,0.0045968,0.0035874,0.0019145,0.00074148,0.00038926,0.00054774,0.00085596,0.001048,0.0011853
0.001684,0.0012315,0.00083304,0.00053919,0.00037237,0.00051768,0.0014563,0.0031103,0.0045477,0.0049641,0.0046741,0.004319,0.0039783,0.003183,0.0016856,0.00041761,0.00041744,0.0016808,0.0031487,0.0038431,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.003843,0.0031481,0.0016794,0.0004153,0.0004153,0.0016794,0.0031481,0.003843,0.0039508,0.0039508,0.0038431,0.0031487,0.0016808,0.00041744,0.00041761,0.0016856,0.003183,0.0039783,0.004319,0.0046741,0.0049641,0.0045477,0.0031103,0.0014563,0.00051768,0.00037237,0.00053919,0.00083304,0.0012315
0.0029094,0.0027082,0.0027297,0.0031531,0.0040525,0.0053843,0.0069037,0.0081204,0.008509,0.0079926,0.0071717,0.006754,0.006822,0.0070243,0.0070126,0.0068356,0.0067971,0.0069213,0.0068594,0.0064425,0.0060314,0.0060485,0.0064478,0.0068347,0.0069054,0.0067661,0.0067533,0.0068981,0.0068502,0.0064404,0.0060316,0.0060491,0.0064481,0.0068349,0.0069055,0.0067661,0.0067533,0.0068981,0.0068502,0.0064404,0.0060316,0.0060491,0.0064481,0.0068349,0.0069055,0.0067661,0.0067533,0.0068981,0.0068502,0.0064404,0.0060316,0.0060491,0.0064481,0.0068349,0.0069055,0.0067661,0.0067533,0.0068981,0.0068502,0.0064404,0.0060316,0.0060491,0.0064481,0.0068349,0.0069055,0.0067661,0.0067533,0.0068981,0.0068502,0.0064404,0.0060316,0.0060491,0.0064481,0.0068349,0.0069055,0.0067661,0.0067533,0.0068981,0.0068501,0.0064401,0.0060311,0.0060489,0.0064502,0.006844,0.0069286,0.00681,0.0068227,0.0070053,0.0070395,0.0068148,0.0067426,0.0072145,0.0080012,0.0084971,0.0081246,0.0069084,0.0053818,0.0040523,0.0031509,0.002733,0.002737
0.005644,0.0060349,0.0069835,0.0089597,0.011379,0.014157,0.016275,0.017092,0.016912,0.015781,0.014652,0.014671,0.015937,0.01812,0.020216,0.021431,0.021486,0.020332,0.018308,0.016138,0.014751,0.014771,0.016192,0.018399,0.020467,0.021658,0.021659,0.020472,0.018409,0.01621,0.014803,0.014803,0.01621,0.018409,0.020472,0.02166,0.02166,0.020472,0.018409,0.01621,0.014803,0.014803,0.01621,0.018409,0.020472,0.02166,0.02166,0.020472,0.018409,0.01621,0.014803,0.014803,0.01621,0.018409,0.020472,0.02166,0.02166,0.020472,0.018409,0.01621,0.014803,0.014803,0.01621,0.018409,0.020472,0.02166,0.02166,0.020472,0.018409,0.01621,0.014803,0.014803,0.01621,0.018409,0.020472,0.021659,0.021658,0.020467,0.018399,0.016192,0.014771,0.014751,0.016138,0.018308,0.020332,0.021486,0.021431,0.020216,0.01812,0.015937,0.014671,0.014652,0.015781,0.016912,0.017092,0.016275,0.014157,0.011379,0.0089597,0.0069835,0.0060349
0.0093509,0.01099,0.013613,0.017054,0.021247,0.025255,0.028175,0.029345,0.028967,0.02824,0.027736,0.028866,0.031969,0.036222,0.040222,0.042971,0.043436,0.041579,0.038515,0.035187,0.032883,0.033061,0.03573,0.039471,0.042994,0.045271,0.045289,0.043058,0.0396,0.035954,0.033405,0.033405,0.035955,0.039603,0.043067,0.045308,0.045308,0.043067,0.039603,0.035955,0.033405,0.033405,0.035955,0.039603,0.043067,0.045308,0.045308,0.043067,0.039603,0.035955,0.033405,0.033405,0.035955,0.039603,0.043067,0.045308,0.045308,0.043067,0.039603,0.035955,0.033405,0.033405,0.035955,0.039603,0.043067,0.045308,0.045308,0.043067,0.039603,0.035955,0.033405,0.033405,0.035954,0.0396,0.043058,0.045289,0.045271,0.042994,0.039471,0.03573,0.033061,0.032883,0.035187,0.038515,0.041579,0.043436,0.042971,0.040222,0.036222,0.031969,0.028866,0.027736,0.02824,0.028967,0.029345,0.028175,0.025255,0.021247,0.017054,0.013613,0.01099
0.014005,0.017127,0.021345,0.026515,0.032166,0.037031,0.040383,0.042378,0.042382,0.042317,0.043675,0.046483,0.051319,0.057707,0.063714,0.067753,0.068944,0.0672,0.063567,0.059729,0.057776,0.058458,0.061609,0.066606,0.071652,0.074669,0.074736,0.071951,0.067233,0.06254,0.059835,0.059872,0.062564,0.067216,0.072013,0.074871,0.074836,0.071996,0.067249,0.062543,0.059833,0.059869,0.062562,0.067214,0.072012,0.07487,0.074836,0.071996,0.067249,0.062543,0.059833,0.059869,0.062562,0.067214,0.072012,0.07487,0.074836,0.071996,0.067249,0.062543,0.059833,0.059869,0.062562,0.067214,0.072012,0.07487,0.074836,0.071997,0.067251,0.062545,0.059836,0.059871,0.062559,0.067198,0.071967,0.07477,0.074635,0.071636,0.066641,0.061591,0.058423,0.057811,0.059747,0.063534,0.067215,0.068973,0.067881,0.063728,0.057701,0.051316,0.04647,0.043695,0.04233,0.042348,0.042401,0.0405,0.037113,0.032172,0.026514,0.021342,0.017117
0.019208,0.023615,0.029275,0.035455,0.041565,0.047005,0.050696,0.052621,0.053723,0.055155,0.057669,0.062512,0.069258,0.07648,0.083316,0.088793,0.090688,0.088789,0.085712,0.082874,0.081186,0.082336,0.086377,0.091448,0.096642,0.10062,0.10085,0.097362,0.092776,0.088453,0.085336,0.085325,0.088428,0.092755,0.097398,0.10101,0.10101,0.097386,0.092733,0.088392,0.085275,0.085275,0.088392,0.092732,0.097384,0.10101,0.10101,0.097384,0.092732,0.088392,0.085275,0.085275,0.088392,0.092732,0.097384,0.10101,0.10101,0.097384,0.092732,0.088392,0.085275,0.085275,0.088392,0.092733,0.097386,0.10101,0.10101,0.097398,0.092755,0.088428,0.085325,0.085336,0.088453,0.092776,0.097362,0.10085,0.10062,0.096642,0.091448,0.086377,0.082336,0.081186,0.082874,0.085712,0.088789,0.090688,0.088793,0.083316,0.07648,0.069258,0.062512,0.057669,0.055155,0.053723,0.052621,0.050696,0.047005,0.041565,0.035455,0.029275,0.023615
0.024247,0.029723,0.035371,0.042207,0.048568,0.052667,0.055975,0.059264,0.060862,0.062494,0.067232,0.073249,0.079286,0.087605,0.095454,0.098893,0.10045,0.10143,0.098729,0.09513,0.095519,0.097432,0.099541,0.10509,0.111,0.11245,0.11222,0.11168,0.10724,0.10182,0.10064,0.10109,0.10187,0.10637,0.11156,0.11249,0.11195,0.11124,0.10676,0.10139,0.10027,0.1008,0.10167,0.10623,0.11147,0.11244,0.11192,0.11123,0.10675,0.10139,0.10027,0.1008,0.10167,0.10623,0.11147,0.11244,0.11192,0.11123,0.10675,0.10139,0.10027,0.1008,0.10167,0.10624,0.11148,0.11247,0.11197,0.11132,0.10689,0.10159,0.10056,0.10117,0.1021,0.10672,0.11193,0.11276,0.11194,0.11077,0.10559,0.099272,0.096919,0.096031,0.095396,0.098231,0.10167,0.10102,0.098529,0.09528,0.087982,0.079086,0.072872,0.067603,0.062685,0.060507,0.059432,0.056429,0.052565,0.048504,0.042349,0.035296,0.029585
