Col0,Col1,Col2,Col3,Col4,Col5,Col6
2.18207493288823,-4.77891124161912,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
2.18207493288823,-4.77891124161912,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
2.18207493288823,-4.77891124161912,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
2.18207493288823,-4.77891124161912,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
0.695746312993297,-4.77891124161912,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
0.695746312993297,-2.560221218013,-5.26176910255432,-4.15317187056655,-11.8930850832655,-24.0734341486911,-45.372836397058
0.695746312993297,-2.560221218013,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
0.695746312993297,-2.560221218013,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
-1.74982965180643,-2.560221218013,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
-1.74982965180643,-2.560221218013,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
-1.74982965180643,4.646910891815,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
-1.74982965180643,4.646910891815,4.08395858163111,-6.14299381708264,-13.0443206967801,-21.352483813633,-45.8817720504973
-2.24385092646991,4.646910891815,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.24385092646991,4.646910891815,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.24385092646991,4.646910891815,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.24385092646991,0.362918790473442,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.16153645864615,0.362918790473442,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.16153645864615,0.362918790473442,-11.1807269792678,-5.78129111552093,-8.38284435047028,-24.9614777844783,-47.1279874697863
-2.16153645864615,0.362918790473442,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-2.16153645864615,0.362918790473442,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-2.03555874587597,-4.31390123007627,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-2.03555874587597,-4.31390123007627,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-2.03555874587597,-4.31390123007627,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-2.03555874587597,-4.31390123007627,0.830755334927694,-7.86666685336376,-12.5393510865057,-21.9569201943895,-45.3358995303091
-1.87483390385311,-4.31390123007627,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
-1.87483390385311,-4.06820634418498,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
-1.87483390385311,-4.06820634418498,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
-1.87483390385311,-4.06820634418498,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
-1.68516334828341,-4.06820634418498,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
-1.68516334828341,-4.06820634418498,-1.08717639687985,-2.18308511146168,-10.6482484141043,-24.2135698396094,-50.299777066616
