0.018789+0.0058532i,0.037376+0.039496i,-0.018789-0.0058532i,-0.037376-0.039496i,0.018789+0.0058532i,0.037376+0.039496i,-0.018789-0.0058532i
-0.067716+0.049806i,-0.019194+0.19092i,0.067716-0.049806i,0.019194-0.19092i,-0.067716+0.049806i,-0.019194+0.19092i,0.067716-0.049806i
-0.070087-0.046126i,-0.13212+0.074735i,0.070087+0.046126i,0.13212-0.074735i,-0.070087-0.046126i,-0.13212+0.074735i,0.070087+0.046126i
0.017847-0.010203i,0.016767+0.020051i,-0.017847+0.010203i,-0.016767-0.020051i,0.017847-0.010203i,0.016767+0.020051i,-0.017847+0.010203i
-0.048519+0.052584i,0.0017447+0.17298i,0.048519-0.052584i,-0.0017447-0.17298i,-0.048519+0.052584i,0.0017447+0.17298i,0.048519-0.052584i
-0.076071-0.03307i,-0.12982+0.093349i,0.076071+0.03307i,0.12982-0.093349i,-0.076071-0.03307i,-0.12982+0.093349i,0.076071+0.03307i
0.012877-0.023584i,-0.0054287+0.0069576i,-0.012877+0.023584i,0.0054287-0.0069576i,0.012877-0.023584i,-0.0054287+0.0069576i,-0.012877+0.023584i
-0.030616+0.051082i,0.018215+0.15169i,0.030616-0.051082i,-0.018215-0.15169i,-0.030616+0.051082i,0.018215+0.15169i,0.030616-0.051082i
-0.078294-0.019012i,-0.12218+0.11014i,0.078294+0.019012i,0.12218-0.11014i,-0.078294-0.019012i,-0.12218+0.11014i,0.078294+0.019012i
0.0049269-0.033704i,-0.027838+8.3494e-05i,-0.0049269+0.033704i,0.027838-8.3494e-05i,0.0049269-0.033704i,-0.027838+8.3494e-05i,-0.0049269+0.033704i
-0.014862+0.04591i,0.029665+0.12821i,0.014862-0.04591i,-0.029665-0.12821i,-0.014862+0.04591i,0.029665+0.12821i,0.014862-0.04591i
-0.076841-0.0050297i,-0.11006+0.12402i,0.076841+0.0050297i,0.11006-0.12402i,-0.076841-0.0050297i,-0.11006+0.12402i,0.076841+0.0050297i
-0.0049262-0.040243i,-0.049167-0.00097362i,0.0049262+0.040243i,0.049167+0.00097362i,-0.0049262-0.040243i,-0.049167-0.00097362i,0.0049262+0.040243i
-0.0019138+0.037834i,0.035834+0.10379i,0.0019138-0.037834i,-0.035834-0.10379i,-0.0019138+0.037834i,0.035834+0.10379i,0.0019138-0.037834i
-0.072036+0.0079255i,-0.094504+0.13412i,0.072036-0.0079255i,0.094504-0.13412i,-0.072036+0.0079255i,-0.094504+0.13412i,0.072036-0.0079255i
-0.015631-0.043134i,-0.068265+0.0031354i,0.015631+0.043134i,0.068265-0.0031354i,-0.015631-0.043134i,-0.068265+0.0031354i,0.015631+0.043134i
0.0077927+0.027715i,0.03676+0.079636i,-0.0077927-0.027715i,-0.03676-0.079636i,0.0077927+0.027715i,0.03676+0.079636i,-0.0077927-0.027715i
-0.064401+0.019064i,-0.076676+0.13988i,0.064401-0.019064i,0.076676-0.13988i,-0.064401+0.019064i,-0.076676+0.13988i,0.064401-0.019064i
-0.026213-0.042545i,-0.084172+0.011548i,0.026213+0.042545i,0.084172-0.011548i,-0.026213-0.042545i,-0.084172+0.011548i,0.026213+0.042545i
0.01405+0.016456i,0.032761+0.056928i,-0.01405-0.016456i,-0.032761-0.056928i,0.01405+0.016456i,0.032761+0.056928i,-0.01405-0.016456i
-0.054601+0.027791i,-0.057792+0.14103i,0.054601-0.027791i,0.057792-0.14103i,-0.054601+0.027791i,-0.057792+0.14103i,0.054601-0.027791i
-0.035815-0.038848i,-0.096161+0.02324i,0.035815+0.038848i,0.096161-0.02324i,-0.035815-0.038848i,-0.096161+0.02324i,0.035815+0.038848i
0.016873+0.0049448i,0.024409+0.036696i,-0.016873-0.0049448i,-0.024409-0.036696i,0.016873+0.0049448i,0.024409+0.036696i,-0.016873-0.0049448i
-0.043393+0.033719i,-0.039051+0.13759i,0.043393-0.033719i,0.039051-0.13759i,-0.043393+0.033719i,-0.039051+0.13759i,0.043393-0.033719i
-0.043738-0.03258i,-0.10377+0.037079i,0.043738+0.03258i,0.10377-0.037079i,-0.043738-0.03258i,-0.10377+0.037079i,0.043738+0.03258i
0.016483-0.0059934i,0.01249+0.019793i,-0.016483+0.0059934i,-0.01249-0.019793i,0.016483-0.0059934i,0.01249+0.019793i,-0.016483+0.0059934i
-0.031571+0.036678i,-0.021579+0.12986i,0.031571-0.036678i,0.021579-0.12986i,-0.031571+0.036678i,-0.021579+0.12986i,0.031571-0.036678i
-0.049468-0.024398i,-0.10681+0.051896i,0.049468+0.024398i,0.10681-0.051896i,-0.049468-0.024398i,-0.10681+0.051896i,0.049468+0.024398i
0.013278-0.015643i,-0.0020518+0.0068482i,-0.013278+0.015643i,0.0020518-0.0068482i,0.013278-0.015643i,-0.0020518+0.0068482i,-0.013278+0.015643i
-0.019913+0.036706i,-0.0063637+0.11838i,0.019913-0.036706i,0.0063637-0.11838i,-0.019913+0.036706i,-0.0063637+0.11838i,0.019913-0.036706i
-0.052685-0.015028i,-0.10537+0.066539i,0.052685+0.015028i,0.10537-0.066539i,-0.052685-0.015028i,-0.10537+0.066539i,0.052685+0.015028i
0.0077974-0.02343i,-0.01817-0.0017589i,-0.0077974+0.02343i,0.01817+0.0017589i,0.0077974-0.02343i,-0.01817-0.0017589i,-0.0077974+0.02343i
-0.009134+0.034029i,0.0057898+0.1039i,0.009134-0.034029i,-0.0057898-0.1039i,-0.009134+0.034029i,0.0057898+0.1039i,0.009134-0.034029i
-0.053269-0.0052182i,-0.099798+0.079944i,0.053269+0.0052182i,0.099798-0.079944i,-0.053269-0.0052182i,-0.099798+0.079944i,0.053269+0.0052182i
0.00068114-0.028951i,-0.034779-0.0059117i,-0.00068114+0.028951i,0.034779+0.0059117i,0.00068114-0.028951i,-0.034779-0.0059117i,-0.00068114+0.028951i
0.00015667+0.029035i,0.0143+0.087311i,-0.00015667-0.029035i,-0.0143-0.087311i,0.00015667+0.029035i,0.0143+0.087311i,-0.00015667-0.029035i
-0.051295+0.0043113i,-0.090662+0.091182i,0.051295-0.0043113i,0.090662-0.091182i,-0.051295+0.0043113i,-0.090662+0.091182i,0.051295-0.0043113i
-0.0073791-0.031979i,-0.050821-0.0057531i,0.0073791+0.031979i,0.050821+0.0057531i,-0.0073791-0.031979i,-0.050821-0.0057531i,0.0073791+0.031979i
0.0074844+0.022239i,0.018831+0.069607i,-0.0074844-0.022239i,-0.018831-0.069607i,0.0074844+0.022239i,0.018831+0.069607i,-0.0074844-0.022239i
-0.047008+0.012911i,-0.078721+0.099512i,0.047008-0.012911i,0.078721-0.099512i,-0.047008+0.012911i,-0.078721+0.099512i,0.047008-0.012911i
-0.015684-0.032473i,-0.065322-0.0016677i,0.015684+0.032473i,0.065322+0.0016677i,-0.015684-0.032473i,-0.065322-0.0016677i,0.015684+0.032473i
0.012533+0.014238i,0.019302+0.051803i,-0.012533-0.014238i,-0.019302-0.051803i,0.012533+0.014238i,0.019302+0.051803i,-0.012533-0.014238i
-0.040797+0.020037i,-0.064865+0.10441i,0.040797-0.020037i,0.064865-0.10441i,-0.040797+0.020037i,-0.064865+0.10441i,0.040797-0.020037i
-0.023571-0.030562i,-0.077447+0.0057491i,0.023571+0.030562i,0.077447-0.0057491i,-0.023571-0.030562i,-0.077447+0.0057491i,0.023571+0.030562i
0.015152+0.0056742i,0.015883+0.034884i,-0.015152-0.0056742i,-0.015883-0.034884i,0.015152+0.0056742i,0.015883+0.034884i,-0.015152-0.0056742i
-0.033162+0.025281i,-0.050061+0.1056i,0.033162-0.025281i,0.050061-0.1056i,-0.033162+0.025281i,-0.050061+0.1056i,0.033162-0.025281i
-0.030454-0.02653i,-0.086545+0.015734i,0.030454+0.02653i,0.086545-0.015734i,-0.030454-0.02653i,-0.086545+0.015734i,0.030454+0.02653i
0.015363-0.0028168i,0.0089728+0.019744i,-0.015363+0.0028168i,-0.0089728-0.019744i,0.015363-0.0028168i,0.0089728+0.019744i,-0.015363+0.0028168i
-0.024672+0.028388i,-0.035291+0.10305i,0.024672-0.028388i,0.035291-0.10305i,-0.024672+0.028388i,-0.035291+0.10305i,0.024672-0.028388i
-0.035856-0.020786i,-0.092176+0.027406i,0.035856+0.020786i,0.092176-0.027406i,-0.035856-0.020786i,-0.092176+0.027406i,0.035856+0.020786i
0.013342-0.010641i,-0.00083117+0.0071377i,-0.013342+0.010641i,0.00083117-0.0071377i,0.013342-0.010641i,-0.00083117+0.0071377i,-0.013342+0.010641i
-0.015926+0.02926i,-0.021491+0.096948i,0.015926-0.02926i,0.021491-0.096948i,-0.015926+0.02926i,-0.021491+0.096948i,0.015926-0.02926i
-0.039431-0.013833i,-0.094135+0.039825i,0.039431+0.013833i,0.094135-0.039825i,-0.039431-0.013833i,-0.094135+0.039825i,0.039431+0.013833i
0.0094019-0.017284i,-0.012778-0.0023641i,-0.0094019+0.017284i,0.012778+0.0023641i,0.0094019-0.017284i,-0.012778-0.0023641i,-0.0094019+0.017284i
-0.0075072+0.02796i,-0.0095018+0.087731i,0.0075072-0.02796i,0.0095018-0.087731i,-0.0075072+0.02796i,-0.0095018+0.087731i,0.0075072-0.02796i
-0.040983-0.0062254i,-0.092453+0.052048i,0.040983+0.0062254i,0.092453-0.052048i,-0.040983-0.0062254i,-0.092453+0.052048i,0.040983+0.0062254i
0.0039656-0.02234i,-0.026015-0.0083992i,-0.0039656+0.02234i,0.026015+0.0083992i,0.0039656-0.02234i,-0.026015-0.0083992i,-0.0039656+0.02234i
4.8735e-05+0.024693i,-1.5835e-05+0.075998i,-4.8735e-05-0.024693i,1.5835e-05-0.075998i,4.8735e-05+0.024693i,-1.5835e-05+0.075998i,-4.8735e-05-0.024693i
-0.040465+0.0014665i,-0.087385+0.063185i,0.040465-0.0014665i,0.087385-0.063185i,-0.040465+0.0014665i,-0.087385+0.063185i,0.040465-0.0014665i
-0.0024674-0.025534i,-0.03964-0.010831i,0.0024674+0.025534i,0.03964+0.010831i,-0.0024674-0.025534i,-0.03964-0.010831i,0.0024674+0.025534i
0.0062912+0.019788i,0.0064568+0.062494i,-0.0062912-0.019788i,-0.0064568-0.062494i,0.0062912+0.019788i,0.0064568+0.062494i,-0.0062912-0.019788i
-0.03798+0.0086959i,-0.079391+0.072456i,0.03798-0.0086959i,0.079391-0.072456i,-0.03798+0.0086959i,-0.079391+0.072456i,0.03798-0.0086959i
-0.0093583-0.026732i,-0.05276-0.0097485i,0.0093583+0.026732i,0.05276+0.0097485i,-0.0093583-0.026732i,-0.05276-0.0097485i,0.0093583+0.026732i
0.010879+0.01367i,0.009614+0.048051i,-0.010879-0.01367i,-0.009614-0.048051i,0.010879+0.01367i,0.009614+0.048051i,-0.010879-0.01367i
-0.03376+0.014975i,-0.069095+0.079229i,0.03376-0.014975i,0.069095-0.079229i,-0.03376+0.014975i,-0.069095+0.079229i,0.03376-0.014975i
-0.016166-0.025941i,-0.064549-0.0054555i,0.016166+0.025941i,0.064549+0.0054555i,-0.016166-0.025941i,-0.064549-0.0054555i,0.016166+0.025941i
0.013597+0.0068261i,0.0093735+0.033535i,-0.013597-0.0068261i,-0.0093735-0.033535i,0.013597+0.0068261i,0.0093735+0.033535i,-0.013597-0.0068261i
-0.028151+0.019904i,-0.057248+0.083055i,0.028151-0.019904i,0.057248-0.083055i,-0.028151+0.019904i,-0.057248+0.083055i,0.028151-0.019904i
-0.022382-0.023307i,-0.074289+0.0015567i,0.022382+0.023307i,0.074289-0.0015567i,-0.022382-0.023307i,-0.074289+0.0015567i,0.022382+0.023307i
0.014367-0.00022884i,0.005871+0.019792i,-0.014367+0.00022884i,-0.005871-0.019792i,0.014367-0.00022884i,0.005871+0.019792i,-0.014367+0.00022884i
-0.021577+0.023193i,-0.04467+0.083694i,0.021577-0.023193i,0.04467-0.083694i,-0.021577+0.023193i,-0.04467+0.083694i,0.021577-0.023193i
-0.027563-0.019095i,-0.081421+0.010644i,0.027563+0.019095i,0.081421-0.010644i,-0.027563-0.019095i,-0.081421+0.010644i,0.027563+0.019095i
0.013245-0.006988i,-0.00055515+0.0075927i,-0.013245+0.006988i,0.00055515-0.0075927i,0.013245-0.006988i,-0.00055515+0.0075927i,-0.013245+0.006988i
-0.014516+0.024679i,-0.032205+0.081119i,0.014516-0.024679i,0.032205-0.081119i,-0.014516+0.024679i,-0.032205+0.081119i,0.014516-0.024679i
-0.031361-0.013666i,-0.085567+0.021056i,0.031361+0.013666i,0.085567-0.021056i,-0.031361-0.013666i,-0.085567+0.021056i,0.031361+0.013666i
0.010413-0.012986i,-0.0093913-0.0024092i,-0.010413+0.012986i,0.0093913+0.0024092i,0.010413-0.012986i,-0.0093913-0.0024092i,-0.010413+0.012986i
-0.0074598+0.024328i,-0.02066+0.07551i,0.0074598-0.024328i,0.02066-0.07551i,-0.0074598+0.024328i,-0.02066+0.07551i,0.0074598-0.024328i
-0.033535-0.0074517i,-0.086552+0.031982i,0.033535+0.0074517i,0.086552-0.031982i,-0.033535-0.0074517i,-0.086552+0.031982i,0.033535+0.0074517i
0.0061622-0.01783i,-0.019985-0.0097192i,-0.0061622+0.01783i,0.019985+0.0097192i,0.0061622-0.01783i,-0.019985-0.0097192i,-0.0061622+0.01783i
-0.00088143+0.022236i,-0.01076+0.067241i,0.00088143-0.022236i,0.01076-0.067241i,-0.00088143+0.022236i,-0.01076+0.067241i,0.00088143-0.022236i
-0.03397-0.00091982i,-0.084408+0.042607i,0.03397+0.00091982i,0.084408-0.042607i,-0.03397-0.00091982i,-0.084408+0.042607i,0.03397+0.00091982i
0.00086817-0.021219i,-0.031592-0.014026i,-0.00086817+0.021219i,0.031592+0.014026i,0.00086817-0.021219i,-0.031592-0.014026i,-0.00086817+0.021219i
0.0047943+0.018613i,-0.0031018+0.056848i,-0.0047943-0.018613i,0.0031018-0.056848i,0.0047943+0.018613i,-0.0031018+0.056848i,-0.0047943-0.018613i
-0.032676+0.0054569i,-0.079368+0.052162i,0.032676-0.0054569i,0.079368-0.052162i,-0.032676+0.0054569i,-0.079368+0.052162i,0.032676-0.0054569i
-0.005037-0.022967i,-0.043423-0.015218i,0.005037+0.022967i,0.043423+0.015218i,-0.005037-0.022967i,-0.043423-0.015218i,0.005037+0.022967i
0.0092193+0.01377i,0.0018762+0.04499i,-0.0092193-0.01377i,-0.0018762-0.04499i,0.0092193+0.01377i,0.0018762+0.04499i,-0.0092193-0.01377i
-0.029784+0.011234i,-0.071845+0.05997i,0.029784-0.011234i,0.071845-0.05997i,-0.029784+0.011234i,-0.071845+0.05997i,0.029784-0.011234i
-0.011096-0.023007i,-0.054695-0.013385i,0.011096+0.023007i,0.054695+0.013385i,-0.011096-0.023007i,-0.054695-0.013385i,0.011096+0.023007i
0.012143+0.008089i,0.0039219+0.032407i,-0.012143-0.008089i,-0.0039219-0.032407i,0.012143+0.008089i,0.0039219+0.032407i,-0.012143-0.008089i
-0.025531+0.016022i,-0.062399+0.065488i,0.025531-0.016022i,0.062399-0.065488i,-0.025531+0.016022i,-0.062399+0.065488i,0.025531-0.016022i
-0.016856-0.02139i,-0.064684-0.0088051i,0.016856+0.02139i,0.064684+0.0088051i,-0.016856-0.02139i,-0.064684-0.0088051i,0.016856+0.02139i
0.013425+0.0019979i,0.0029787+0.019866i,-0.013425-0.0019979i,-0.0029787-0.019866i,0.013425+0.0019979i,0.0029787+0.019866i,-0.013425-0.0019979i
-0.020243+0.019516i,-0.051702+0.068337i,0.020243-0.019516i,0.051702-0.068337i,-0.020243+0.019516i,-0.051702+0.068337i,0.020243-0.019516i
-0.021904-0.018283i,-0.072765-0.0019273i,0.021904+0.018283i,0.072765+0.0019273i,-0.021904-0.018283i,-0.072765-0.0019273i,0.021904+0.018283i
0.013042-0.0040604i,-0.00081532+0.0081182i,-0.013042+0.0040604i,0.00081532-0.0081182i,0.013042-0.0040604i,-0.00081532+0.0081182i,-0.013042+0.0040604i
-0.014308+0.021508i,-0.04049+0.06832i,0.014308-0.021508i,0.04049-0.06832i,-0.014308+0.021508i,-0.04049+0.06832i,0.014308-0.021508i
-0.025887-0.01395i,-0.078455+0.0066649i,0.025887+0.01395i,0.078455-0.0066649i,-0.025887-0.01395i,-0.078455+0.0066649i,0.025887+0.01395i
0.011087-0.009659i,-0.0071404-0.0021566i,-0.011087+0.009659i,0.0071404+0.0021566i,0.011087-0.009659i,-0.0071404-0.0021566i,-0.011087+0.009659i
-0.008148+0.021901i,-0.029513+0.065437i,0.008148-0.021901i,0.029513-0.065437i,-0.008148+0.021901i,-0.029513+0.065437i,0.008148-0.021901i
