Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
36.8122102127486,0.998951167223032,3.90996660633672,369.927264174716,0,8.15009007761272,98.7099269582763,1355.13882074759
21.0101645540769,0.895469206440066,2.25427745341324,211.041798590904,0,4.59376369492148,98.4969821533471,441.427014589391
21.9938461441181,0.0739071593327861,2.23707548682734,221.029924971754,0,3.00894200130335,98.912145101195,483.729268211141
17.7739879053718,0.858848264183769,1.84116027117544,178.615215206813,0,4.99276717230352,98.8226495698188,315.914646060304
17.8005291334662,0.791555795145962,1.82804839244729,178.900166394479,0,3.78831891234619,98.898781990555,316.85883743138
15.5324692733548,0.656011417542801,1.62387150292354,156.066204389212,0,5.36395154586128,98.7246138707441,241.257601727712
15.5563674738563,0.139510004560123,1.61380953776411,156.327894836918,0,4.44364368246077,98.811744858307,242.000568981654
14.0589681336678,0.50939915304829,1.48129681406245,141.238183757314,0,5.56486905036115,98.6282478431191,197.654584983488
14.0807972125773,0.122037495398238,1.47367472476815,141.478932976733,0,4.87250868785248,98.716661722573,198.268850141726
12.9874772760298,0.0720836519185962,1.3769800372744,130.454355775978,0,5.62627780121198,98.5425399089669,168.67456599539
13.0076103127698,0,1.37135737341058,130.675796791509,0,5.12122969687319,98.6247458143025,169.197926048874
12.1596259057242,0,1.29546915294101,122.123519898842,0,5.5819456025295,98.4720249905999,147.856502167158
12.1782922592672,0,1.29148802735457,122.326899405156,0,5.23109579741283,98.5431996645552,148.310802352126
11.4934397042057,0,1.22889016689737,115.421696964281,0,5.45777501717867,98.4187187838951,132.099156234211
11.5107686679596,0,1.22623936328786,115.608015925394,0,5.2322838015607,98.4765129483951,132.49779532728
10.9413668671658,0,1.17273674821433,109.870568793141,0,5.27354939644722,98.3830092181912,119.713508921913
10.9574200377573,0.0720836519185962,1.17113686514892,110.040659882367,0,5.14754808114414,98.4271249536072,120.065053883844
10.4735482724103,0,1.12421838099077,105.169481340253,0,5.04519897737685,98.3641427937252,109.69521341451
10.4883453719179,0,1.12341978755373,105.324056412573,0,4.99548265365141,98.3957654302202,110.005388640632
10.0701070254216,0,1.08151446864645,101.118022091417,0,4.78619019486022,98.3604765536053,101.407055503445
10.0836435580903,0,1.08129329527906,101.257703725074,0,4.79145345338989,98.3818013365127,101.679867406617
9.71719959067632,0,1.04338133046103,97.5764239846148,0,4.50738300136526,98.3699139220051,94.4239678850401
9.72946547723326,0.0720836519185962,1.04354832077033,97.7017679280123,0,4.54965213000708,98.3834485003542,94.6624984726739
9.40484336225593,0,1.00897583196144,94.4436586359724,0,4.21982728149272,98.3895321290277,88.4510786685695
9.41583061298422,0,1.0093798314714,94.5551708960868,0,4.28245353576336,98.3977507709941,88.6578661324107
9.12561504747912,0,0.977688459695684,91.6445464470298,0,3.92936979138598,98.4165803279805,83.2768499947773
9.13531598183939,0,0.978178775783294,91.7426973292103,0,3.9970858556919,98.4221248947013,83.4539980880502
8.8738534381154,0,0.949034677916861,89.1217872138483,0,3.63977774970482,98.4489437600422,78.7452748411524
8.88227185917927,0,0.949483748159907,89.2070240258891,0,3.70040125613635,98.4540328705413,78.8947533803681
8.64515754762539,0,0.922637688965157,86.8308294657838,0,3.35466021274357,98.4847599874078,74.7387490232642
8.65231106995888,0,0.922944588640149,86.9035896122476,0,3.39895352459104,98.4910252790086,74.862486851333
8.43604731786718,0,0.89819980326312,84.7364565499858,0,3.07720220687266,98.5224503547812,71.1668943492941
8.44196780087597,0.0720836519185962,0.898290658798869,84.7971837203687,0,3.09874688456164,98.5308930806955,71.2668203510266
8.24373236353596,0,0.875481106202114,82.8104573674001,0,2.81003098347407,98.5607479033299,67.9591232816102
8.24846605851829,0,0.875308295718929,82.8596279747097,0,2.80506388778802,98.5717799057778,68.0371923185282
8.06595368973997,0,0.854284550028303,81.030026970336,0,2.5551583754547,98.5987014867442,65.0596089250298
8.06956749288403,0,0.853825366534808,81.0682453984922,0,2.52233742917351,98.6122498730391,65.1179195222106
7.90089366246752,0,0.834446409736458,79.3768534974308,0,2.31395142983807,98.635679253833,62.4241206656194
7.90348463479929,0,0.833699294063966,79.4049856109053,0,2.25403658772701,98.6513554556245,62.4650693725085
7.74708226580849,0,0.815823366814467,77.836171768876,0,2.08708242559147,98.6713975899476,60.0172836332044
7.74873762346751,0,0.814800636291307,77.854971342401,0,2.00258019109697,98.6886343476021,60.0429347573409
7.60328270892438,0.0720836519185962,0.798288209478866,76.3955854392471,0,1.87483168895326,98.7057649856654,57.8099079518284
7.60409197613024,0,0.797031150760764,76.4058082034857,0,1.77033587073125,98.72369294171,57.8222147814483
7.46848349001558,0,0.781764124001674,75.044916631454,0,1.67831353391053,98.738333612396,55.7782456406353
7.46857453108037,0,0.780337307878682,75.0477174857735,0,1.55951493675288,98.756001254802,55.7796055263023
7.34192367584567,0,0.766200458598564,73.7765168872142,0,1.49811863174985,98.7687154617207,53.9038432619431
7.34142570472721,0,0.764667795411611,73.7731174552381,0,1.37093559664517,98.7854101851283,53.8965313780294
7.22295422872528,0,0.751542828590666,72.5838961982253,0,1.33411394639015,98.796794202377,52.1710677902605
7.22196175403187,0,0.749964490674514,72.5752124709194,0,1.20444783954904,98.8120059482038,52.1567315766991
7.11098756424384,0,0.737736740923188,71.4611926569743,0,1.18580991766863,98.8225662221696,50.5661441388305
7.10957576941153,0,0.736168176616235,71.4479825395519,0,1.05922499350204,98.8359805466557,50.5460676210035
7.00550265644617,0,0.724730740905441,70.4032161530828,0,1.05252003818508,98.8460891672197,49.0770674694743
7.00373348379911,0,0.723220497782692,70.3861318635872,0,0.933942695502321,98.8575684198535,49.0522827120888
6.90603918076281,0,0.712477218653609,69.4053857023713,0,0.933445270169174,98.8674533671495,47.693377166231
6.90396505797838,0,0.711065021802307,69.3850013625983,0,0.826918182233209,98.8770049735768,47.6647335217864
6.81219035345533,0,0.70093266615903,68.4636553817286,0,0.827720207049621,98.8867629173437,46.4059374117098
6.80985687821003,0,0.699648116684568,68.4404843475029,0,0.736224973687177,98.8945006930946,46.3741507017044
6.72359616480531,0,0.690057819064362,67.574445172746,0,0.734430461774243,98.904121897215,45.2067453873846
6.72104413357994,0,0.688919930297153,67.5489519679412,0,0.65978002195347,98.9102252596469,45.1724342455293
6.63993739496508,0,0.679818098846324,66.734580025179,0,0.652597740979199,98.9196206369828,44.0887686090557
