Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
11.6515766964324,0.876880878847936,1.1597062289585,117.097225308758,0,117.0413305973,99.0099921608301,135.759239512846
12.0605208155435,0.699859800059596,1.20040186185991,121.207066869002,0,121.207066869002,99.0099919482889,145.456162342159
11.683053598615,0.501676604449251,1.16282040601115,117.413546597156,0,117.413546597156,99.0099929594913,136.49374138811
11.6749735013036,0.89234381661847,1.16198063567481,117.332307741901,0,117.332307741901,99.0099959821653,136.30500625614
11.4029910840223,0.891883366870594,1.13489671889423,114.59889771856,0,114.59889771856,99.0099962220826,130.028205662291
11.3258130653809,0.177993475964777,1.12711797392331,113.823169519455,0,113.812397842569,99.009998072425,128.274041591953
11.1062610496343,0.0615000273155746,1.1053046570055,111.616731744748,0,111.611133546677,99.0099971413363,123.349034502624
11.0025506144536,0,1.09498528355909,110.574454894313,0,110.567100733739,99.0099968366068,121.056120023614
10.8199457219403,0.0706229125952317,1.07680670372875,108.739289795749,0,108.732768663588,99.0099970513659,117.071225425734
10.7065278530586,0,1.0655256245834,107.599458587745,0,107.591428326778,99.0099964509937,114.629738668319
10.5534875181302,0,1.05036240265283,106.06148695886,0,106.06148695886,99.009995802337,111.376098795329
10.4392366606861,0,1.0390130284149,104.913298784226,0,104.913298784226,99.0099946941453,108.977662057812
10.3146953974012,0,1.02660672138308,103.661660717088,0,103.661660717088,99.009995118974,106.392941141169
10.2060296169292,0,1.0158118523487,102.569600637481,0,102.569600637481,99.0099939681892,104.163040541637
10.1078418661446,0,1.00602916352707,101.582813013748,0,101.582813013748,99.0099927350458,102.168467190985
10.009389743553,0,0.996249190869305,100.593397583706,0,100.593397583706,99.0099917769275,100.187883038344
9.93644209890713,0,0.988979246325647,99.8602715952565,0,99.8602715952565,99.0099923160292,98.7328815849338
9.85160559316768,0,0.980552673859407,99.0076900246223,0,99.0076900246223,99.0099913807451,97.0541327633327
9.80259315628015,0,0.975665523639991,98.5151110440738,0,98.5151110440738,99.0099919243101,96.0908325875505
9.73369595552096,0,0.968823628024553,97.8227161741851,0,97.8227161741851,99.0099910344358,94.7448369545251
9.7069026371946,0,0.966148418643095,97.5534377099646,0,97.5534377099646,99.0099919401863,94.2239588079755
9.65525267471222,0,0.961021426787897,97.0343741799957,0,97.0343741799957,99.0099910618002,93.2239042125374
9.64847727804005,0,0.960339039017397,96.966274201204,0,96.966274201204,99.0099915736999,93.0931137848552
9.61442545821662,0,0.956961953186587,96.6240686597375,0,96.6240686597375,99.0099907805061,92.4371768916039
9.62499644817385,0,0.958006476196234,96.7302985844287,0,96.7302985844287,99.0099912876776,92.6405566273592
9.6080116796199,0,0.956326531580719,96.5596137101371,0,96.5596137101371,99.0099905852626,92.3138884357125
9.63285962647215,0,0.958792466093986,96.8093260711781,0,96.8093260711781,99.0099910818603,92.7919845833172
9.63162737070722,0,0.958678933544492,96.7969509879388,0,96.7969509879388,99.0099904711678,92.7682458081565
9.66739529387667,0,0.962232170782538,97.1564084708041,0,97.1564084708041,99.0099909506293,93.4585317680687
