Col0,Col1,Col2,Col3,Col4,Col5,Col6
1.3067,-1.2193,-1.6664e-14,1.2193,-1.3067,0.181,1.1127
0.50686+0.36135i,0.095263-0.62322i,-0.60895+0.30652i,0.55732+0.29473i,0.011695-0.62237i,-0.56985+0.37223i,0.59899+0.22347i
0.76953-0.48645i,-0.14014+0.88255i,-0.61935-0.45934i,0.80387-0.3903i,-0.24212+0.8776i,-0.5444-0.55019i,0.82553-0.28799i
1.2447+0.27215i,-1.1822-0.13444i,0.022223-0.12807i,1.1584+0.2717i,-1.2636-0.16309i,0.19577-0.096921i,1.0538+0.26695i
0.34551+0.15128i,0.27891-0.32357i,-0.6444+0.19548i,0.41167+0.11409i,0.20323-0.31774i,-0.62947+0.22642i,0.47133+0.075097i
0.83995-0.41059i,-0.35792+0.83044i,-0.45638-0.47935i,0.847-0.31674i,-0.45131+0.81879i,-0.36335-0.56072i,0.8407-0.21789i
0.67018+0.058277i,-0.49918-0.40704i,-0.13523+0.37793i,0.6441+0.0020314i,-0.55502-0.38011i,-0.049304+0.40531i,0.60786-0.054246i
-0.0027354+0.8438i,-0.22802-0.75894i,0.24709-0.030476i,-0.036779+0.7916i,-0.20768-0.81785i,0.25934+0.084847i,-0.070243+0.72692i
-17.731+2.5002i,7.0826-16.496i,10.141+15.178i,-17.951+0.23069i,9.0955-15.425i,8.2035+16.3i,-17.887-2.0425i
45.858+64.188i,-78.705+3.5i,38.487-67.939i,37.461+69.307i,-78.632-6.3342i,46.805-62.519i,28.472+73.333i
62.061-116.28i,65.285+114.55i,-132.02-6.4859i,76.199-107.6i,50.365+121.8i,-130.17-22.924i,89.135-97.234i
-110.36-2.6814i,61.087-92.017i,44.9+101.29i,-109.2-16.533i,72.129-83.575i,31.907+106.1i,-106.32-30.123i
18.836+38.858i,-42.725-5.6158i,26.951-32.839i,13.843+40.808i,-41.786-10.893i,30.937-29.135i,8.6323+42.115i
2.2095-2.6581i,1.3027+3.2359i,-3.6055-0.80965i,2.5612-2.3682i,0.86086+3.3475i,-3.4837-1.2192i,2.8725-2.041i
0.60195-0.089409i,-0.53+0.20999i,-0.033974-0.13563i,0.56641-0.064643i,-0.57302+0.20491i,0.04767-0.15495i,0.52193-0.038859i
0.27224-0.078891i,0.17357-0.29524i,-0.45824+0.39528i,0.31751-0.12837i,0.11798-0.25772i,-0.44395+0.40455i,0.35777-0.17582i
-0.48247+0.51922i,-0.050009-0.6917i,0.53607+0.22205i,-0.52447+0.45375i,0.025982-0.7083i,0.49663+0.30531i,-0.55819+0.38112i
-0.64319-0.47319i,0.51647-0.6933i,0.08971+1.2162i,-0.61261-0.61001i,0.56679-0.56245i,0.0052019+1.2128i,-0.57237-0.73721i
0.24444+0.019464i,0.14722-0.24312i,-0.40221+0.24108i,0.28381-0.01523i,0.098064-0.22476i,-0.3889+0.25609i,0.31871-0.049684i
-0.62305+0.41366i,0.016516-0.74371i,0.60535+0.38333i,-0.66524+0.33291i,0.10756-0.7401i,0.54998+0.46022i,-0.69694+0.2469i
-0.39504-0.48382i,0.46374-0.51423i,-0.10193+1.0349i,-0.35451-0.59482i,0.48184-0.39745i,-0.16186+1.0208i,-0.30839-0.69644i
0.18943+0.17817i,0.053503-0.25508i,-0.24677+0.095188i,0.21094+0.15307i,0.020706-0.25923i,-0.23313+0.12473i,0.22913+0.12556i
-0.60631+0.22841i,0.085343-0.64858i,0.51485+0.46664i,-0.63709+0.1485i,0.16788-0.62578i,0.45718+0.52212i,-0.65782+0.066253i
-0.1638-0.41722i,0.36235-0.36774i,-0.22452+0.81131i,-0.12175-0.50171i,0.35499-0.27366i,-0.25868+0.79497i,-0.077775-0.57828i
0.10267+0.26889i,0.0078859-0.27154i,-0.11112+0.022103i,0.1112+0.24785i,-0.0080441-0.28771i,-0.10258+0.060478i,0.11797+0.2229i
-0.54463+0.069413i,0.1302-0.54915i,0.4051+0.51908i,-0.56433-0.0071302i,0.19967-0.51144i,0.35035+0.55522i,-0.57513-0.08356i
-0.0029531-0.32185i,0.2742-0.27359i,-0.29089+0.61504i,0.037538-0.38552i,0.25067-0.2019i,-0.30617+0.60189i,0.077437-0.44312i
0.0074342+0.30405i,-0.0070022-0.28372i,6.9706e-05-1.7112e-06i,0.0069275+0.28372i,-0.0074936-0.30405i,0.001103+0.042114i,0.0063115+0.25891i
-0.45999-0.053931i,0.15608-0.46071i,0.29273+0.54765i,-0.46978-0.12618i,0.21071-0.41243i,0.24397+0.56816i,-0.47216-0.19645i
0.097372-0.2166i,0.20337-0.21566i,-0.31531+0.44771i,0.13454-0.26414i,0.17114-0.16465i,-0.31794+0.44058i,0.16958-0.3075i
-0.081882+0.29765i,-0.0045005-0.28975i,0.086705+0.012861i,-0.088417+0.27597i,0.0080476-0.3086i,0.079793+0.054748i,-0.093558+0.24993i
-0.36284-0.14158i,0.16792-0.3845i,0.1829+0.55363i,-0.36392-0.2088i,0.2071-0.32987i,0.14198+0.56231i,-0.35925-0.27273i
0.14899-0.11289i,0.14794-0.18163i,-0.30753+0.30753i,0.18163-0.14794i,0.11289-0.14899i,-0.30261+0.30761i,0.2114-0.18066i
-0.1564+0.26118i,0.0073898-0.28949i,0.14848+0.049052i,-0.16651+0.23692i,0.02996-0.30295i,0.1344+0.087735i,-0.174+0.20893i
-0.26135-0.19537i,0.1694-0.31978i,0.079813+0.53806i,-0.25493-0.25683i,0.19338-0.26282i,0.04769+0.53849i,-0.24449-0.31425i
0.16209-0.018863i,0.10566-0.16334i,-0.27532+0.1939i,0.18939-0.04446i,0.072366-0.14626i,-0.26694+0.2012i,0.2137-0.069357i
-0.21088+0.20459i,0.02372-0.28341i,0.18546+0.09913i,-0.22247+0.17718i,0.05295-0.289i,0.16572+0.13253i,-0.23055+0.14697i
-0.16271-0.21826i,0.16335-0.26564i,-0.012346+0.50294i,-0.15012-0.27333i,0.17322-0.21002i,-0.035515+0.4984i,-0.13516-0.3241i
0.14581+0.059565i,0.074621-0.15523i,-0.22577+0.10678i,0.16733+0.040791i,0.046454-0.1505i,-0.21711+0.12049i,0.18621+0.021374i
-0.24285+0.13684i,0.041293-0.27231i,0.1986+0.15499i,-0.25412+0.10622i,0.073732-0.26882i,0.1751+0.18186i,-0.26138+0.07393i
-0.073163-0.21438i,0.15207-0.22122i,-0.089799+0.45145i,-0.055832-0.26258i,0.14963-0.17006i,-0.10452+0.44482i,-0.037621-0.30664i
0.10875+0.1185i,0.053141-0.15337i,-0.1657+0.045854i,0.12443+0.10423i,0.032352-0.15755i,-0.1591+0.064612i,0.13815+0.088311i
-0.25216+0.065961i,0.057999-0.25717i,0.19+0.20963i,-0.26162+0.032513i,0.090359-0.24448i,0.16478+0.22948i,-0.26695-0.001448i
0.0022807-0.18881i,0.13746-0.18569i,-0.14959+0.3878i,0.022849-0.2299i,0.1251-0.14143i,-0.15692+0.38146i,0.043057-0.26737i
0.059042+0.15601i,0.039707-0.15492i,-0.10159+0.010006i,0.069167+0.1442i,0.027471-0.16454i,-0.098606+0.032128i,0.078201+0.13011i
-0.24059-0.0011235i,0.072473-0.23904i,0.16293+0.25729i,-0.24707-0.036687i,0.10185-0.21797i,0.13792+0.27028i,-0.24966-0.071672i
0.060086-0.14737i,0.12116-0.15817i,-0.18993+0.31687i,0.082376-0.18141i,0.10165-0.12246i,-0.19131+0.31265i,0.10337-0.21259i
0.0041969+0.17201i,0.032889-0.1578i,-0.039443-0.0029095i,0.0093797+0.16091i,0.029391-0.16953i,-0.040877+0.020768i,0.014415+0.14728i
-0.21148-0.058811i,0.083895-0.219i,0.12157+0.2935i,-0.21418-0.095534i,0.10795-0.19112i,0.098492+0.30035i,-0.2135-0.13075i
0.098345-0.096253i,0.10452-0.13773i,-0.21035+0.24386i,0.12091-0.1236i,0.080781-0.1114i,-0.20748+0.24298i,0.14156-0.14899i
-0.049163+0.16809i,0.031322-0.1605i,0.015596+0.0039066i,-0.048036+0.15631i,0.035882-0.17142i,0.0095829+0.02739i,-0.046151+0.14207i
-0.16926-0.10302i,0.091871-0.19811i,0.070808+0.31532i,-0.16775-0.13981i,0.10896-0.1655i,0.050981+0.31716i,-0.1636-0.17439i
0.1168-0.041567i,0.088643-0.12341i,-0.2118+0.17382i,0.13833-0.062864i,0.063555-0.10645i,-0.20644+0.17694i,0.15768-0.08317i
-0.095563+0.14727i,0.033704-0.16201i,0.059443+0.026349i,-0.097407+0.13377i,0.044943-0.16971i,0.049243+0.048095i,-0.097715+0.11817i
-0.11903-0.1313i,0.096342-0.17733i,0.015786+0.32134i,-0.11326-0.16703i,0.10559-0.14234i,0.00010511+0.31957i,-0.1057-0.20013i
0.11676+0.011041i,0.074391-0.11416i,-0.19648+0.1113i,0.13617-0.0051148i,0.050556-0.10582i,-0.19035+0.11852i,0.15343-0.02119i
-0.13091+0.1136i,0.038815-0.16169i,0.089313+0.059677i,-0.13453+0.097737i,0.054855-0.16442i,0.075743+0.078462i,-0.13603+0.080334i
-0.066061-0.14287i,0.097514-0.15751i,-0.03844+0.31167i,-0.05632-0.17649i,0.098796-0.12253i,-0.049555+0.3078i,-0.04569-0.20732i
0.10085+0.056768i,0.062368-0.10896i,-0.16769+0.059999i,0.11733+0.044661i,0.041945-0.10786i,-0.16228+0.070928i,0.13197+0.03185i
-0.15263+0.071795i,0.045543-0.15924i,0.10383+0.098852i,-0.15681+0.053302i,0.064219-0.15597i,0.08799+0.11385i,-0.15851+0.033968i
-0.015353-0.13847i,0.095791-0.13934i,-0.087303+0.2878i,-0.0022333-0.16908i,0.089696-0.10661i,-0.09389+0.28332i,0.010921-0.19702i
0.072744+0.091948i,0.052943-0.10676i,-0.12948+0.022467i,0.085816+0.082688i,0.037516-0.11108i,-0.12602+0.036351i,0.097534+0.072124i
-0.15972+0.02678i,0.052908-0.15461i,0.10302+0.13891i,-0.16331+0.0057477i,0.071992-0.14507i,0.086163+0.14972i,-0.16433-0.015375i
