Col0,Col1,Col2,Col3,Col4,Col5,Col6
1149.25280466228,-2260.25026226478,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
1149.25280466228,-2260.25026226478,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
1149.25280466228,-2260.25026226478,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
1149.25280466228,-2260.25026226478,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
374.201782827561,-2260.25026226478,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
374.201782827561,-1345.8241399677,-2509.50782005446,-1807.02737873532,-5193.88992183755,-9784.57063052492,-18749.8452284399
374.201782827561,-1345.8241399677,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
374.201782827561,-1345.8241399677,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
-935.486629205034,-1345.8241399677,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
-935.486629205034,-1345.8241399677,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
-935.486629205034,2456.82898429751,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
-935.486629205034,2456.82898429751,2079.66507692689,-2832.37682997234,-6058.28936661086,-9547.62085354624,-20659.8875569575
-1149.58948447835,2456.82898429751,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1149.58948447835,2456.82898429751,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1149.58948447835,2456.82898429751,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1149.58948447835,173.206551557563,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1002.32365844548,173.206551557563,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1002.32365844548,173.206551557563,-5407.95272222608,-2713.63989050356,-3718.82364968685,-11375.0342047084,-19303.3617060872
-1002.32365844548,173.206551557563,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-1002.32365844548,173.206551557563,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-789.730190871294,-2202.69135492464,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-789.730190871294,-2202.69135492464,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-789.730190871294,-2202.69135492464,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-789.730190871294,-2202.69135492464,569.396103694327,-3499.34120489515,-4906.67738006691,-8596.25887949335,-19409.644589651
-527.51507098013,-2202.69135492464,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-527.51507098013,-1572.93839995915,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-527.51507098013,-1572.93839995915,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-527.51507098013,-1572.93839995915,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-232.154239114588,-1572.93839995915,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-232.154239114588,-1572.93839995915,-724.815403789039,-1756.80263784022,-9007.23128771899,-12854.1403708295,-23697.5759344512
-232.154239114588,-456.004541685086,-3035.2739892604,-3167.31206970808,7141.21801206194,-989.279685442835,-4400.5639216528
-232.154239114588,-456.004541685086,-3035.2739892604,-3167.31206970808,7141.21801206194,-989.279685442835,-4400.5639216528
77.7936973980952,-456.004541685086,-3035.2739892604,-3167.31206970808,7141.21801206194,-989.279685442835,-4400.5639216528
77.7936973980952,-456.004541685086,-3035.2739892604,-3167.31206970808,7141.21801206194,-989.279685442835,-4400.5639216528
77.7936973980952,-456.004541685086,-3035.2739892604,-3167.31206970808,7141.21801206194,-989.279685442835,-4400.5639216528
