8.4207e-06,1.0898e-05,1.857e-07,9.5921e-08,6.1095e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1073e-08,9.8811e-08,1.3655e-07,1.5987e-07,1.5987e-07,1.3655e-07,9.8811e-08,6.1073e-08,3.775e-08,3.775e-08,6.1095e-08,9.5921e-08,1.857e-07,1.0898e-05
6.6809e-05,6.7127e-05,2.7186e-05,1.3482e-05,2.6977e-06,6.4984e-07,6.9068e-07,6.0056e-07,4.0117e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0126e-07,6.0338e-07,7.283e-07,7.283e-07,6.0338e-07,4.0126e-07,1.9913e-07,7.4212e-08,7.4212e-08,1.9913e-07,4.0117e-07,6.0056e-07,6.9068e-07,6.4984e-07,2.6977e-06,1.3482e-05,2.7186e-05,6.7127e-05
0.00027148,0.00027335,0.00017408,0.00012605,0.00010347,6.3798e-05,3.3402e-05,2.0532e-05,1.3784e-05,8.3271e-06,4.9173e-06,4.8662e-06,8.2338e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3766e-06,4.92e-06,4.8654e-06,8.2336e-06,1.3738e-05,1.9276e-05,2.2733e-05,2.2788e-05,1.9419e-05,1.3915e-05,8.3768e-06,4.9209e-06,4.8626e-06,8.1824e-06,1.3588e-05,2.0289e-05,3.3059e-05,6.2806e-05,0.00010259,0.00012596,0.00017472,0.0002737
0.00075902,0.00076282,0.00061368,0.00055006,0.00058037,0.00057808,0.00047348,0.00032862,0.00020576,0.00012397,8.1522e-05,7.7355e-05,0.00010614,0.00015485,0.00020402,0.00023449,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023447,0.00020393,0.00015451,0.0001051,7.4556e-05,7.4556e-05,0.0001051,0.00015451,0.00020393,0.00023447,0.00023449,0.00020402,0.00015485,0.00010614,7.7355e-05,8.1522e-05,0.00012397,0.00020576,0.00032862,0.00047348,0.00057808,0.00058037,0.00055006,0.00061368,0.00076282
0.0016197,0.0016609,0.0016034,0.0016689,0.0019539,0.0022157,0.0022363,0.0019425,0.0014892,0.0010603,0.00078529,0.00070908,0.00080725,0.0010108,0.0012243,0.0013577,0.001355,0.0012145,0.00098852,0.00076273,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076271,0.00098841,0.0012141,0.0013536,0.0013536,0.0012141,0.00098841,0.00076271,0.00062322,0.00062322,0.00076273,0.00098852,0.0012145,0.001355,0.0013577,0.0012243,0.0010108,0.00080725,0.00070908,0.00078529,0.0010603,0.0014892,0.0019425,0.0022363,0.0022157,0.0019539,0.0016689,0.0016034,0.0016609
0.0029204,0.0030843,0.0033037,0.0038561,0.0047544,0.0056703,0.0061546,0.0059605,0.0052017,0.0042567,0.00354,0.0033069,0.0035722,0.0041597,0.0047839,0.0051671,0.0051395,0.0046972,0.004,0.0033087,0.0028843,0.0028876,0.0033168,0.0040079,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.003308,0.0028843,0.0028877,0.0033169,0.004008,0.0046969,0.0051206,0.0051172,0.004688,0.0039969,0.0033079,0.0028842,0.0028877,0.0033176,0.004011,0.0047061,0.0051429,0.0051637,0.0047749,0.0041488,0.0035636,0.0033045,0.0035494,0.0042678,0.0052115,0.0059665,0.0061562,0.0056694,0.0047543,0.0038597,0.0033119,0.0030949
0.0046335,0.0051095,0.0058897,0.0072787,0.0091104,0.010982,0.012197,0.012358,0.011619,0.010417,0.009449,0.0092801,0.010005,0.011356,0.012754,0.013622,0.013608,0.012696,0.011232,0.0097716,0.0088716,0.0088783,0.0097897,0.01126,0.012728,0.013636,0.013636,0.01273,0.011263,0.0097964,0.0088899,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.00889,0.0097964,0.011263,0.01273,0.013636,0.013636,0.01273,0.011263,0.0097964,0.00889,0.0088899,0.0097964,0.011263,0.01273,0.013636,0.013636,0.012728,0.01126,0.0097897,0.0088783,0.0088716,0.0097716,0.011232,0.012696,0.013608,0.013622,0.012754,0.011356,0.010005,0.0092801,0.009449,0.010417,0.011619,0.012358,0.012197,0.010982,0.0091104,0.0072787,0.0058897,0.0051095
0.0067167,0.0078186,0.0095179,0.011927,0.014842,0.017589,0.019495,0.020164,0.019722,0.018878,0.018356,0.018823,0.020467,0.022944,0.025407,0.027004,0.027187,0.025943,0.023818,0.021664,0.020353,0.02043,0.021898,0.024223,0.026534,0.027962,0.02797,0.026562,0.024279,0.021994,0.020581,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020582,0.021994,0.02428,0.026566,0.027978,0.027978,0.026566,0.02428,0.021994,0.020582,0.020581,0.021994,0.024279,0.026562,0.02797,0.027962,0.026534,0.024223,0.021898,0.02043,0.020353,0.021664,0.023818,0.025943,0.027187,0.027004,0.025407,0.022944,0.020467,0.018823,0.018356,0.018878,0.019722,0.020164,0.019495,0.017589,0.014842,0.011927,0.0095179,0.0078186
0.0091623,0.011111,0.013827,0.017189,0.020849,0.024179,0.026524,0.027711,0.027875,0.027795,0.028283,0.029879,0.032774,0.036455,0.039946,0.042322,0.042951,0.04179,0.039523,0.037177,0.035839,0.036162,0.038136,0.041116,0.044039,0.045843,0.045883,0.044171,0.041379,0.038586,0.036863,0.036872,0.038611,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041388,0.038588,0.036863,0.036871,0.03861,0.041416,0.044216,0.045941,0.045933,0.044194,0.041389,0.038589,0.036864,0.036872,0.038608,0.041407,0.044193,0.045891,0.045834,0.044017,0.041089,0.038114,0.036154,0.035848,0.037199,0.03955,0.041811,0.042958,0.042355,0.039964,0.03646,0.03277,0.029875,0.028288,0.027812,0.027903,0.027743,0.026554,0.024199,0.020857,0.017188,0.013822,0.011108
0.011829,0.014571,0.018048,0.022001,0.025963,0.029414,0.031932,0.033429,0.0342,0.034999,0.036548,0.039304,0.043207,0.047748,0.051971,0.054912,0.055978,0.055188,0.053256,0.051255,0.05025,0.050891,0.05319,0.056468,0.059634,0.06161,0.061737,0.060034,0.057196,0.054334,0.052559,0.052555,0.054327,0.057197,0.060069,0.061844,0.061842,0.060064,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060063,0.061841,0.061841,0.060063,0.057188,0.054312,0.052535,0.052535,0.054312,0.057188,0.060064,0.061842,0.061844,0.060069,0.057197,0.054327,0.052555,0.052559,0.054334,0.057196,0.060034,0.061737,0.06161,0.059634,0.056468,0.05319,0.050891,0.05025,0.051255,0.053256,0.055188,0.055978,0.054912,0.051971,0.047748,0.043207,0.039304,0.036548,0.034999,0.0342,0.033429,0.031932,0.029414,0.025963,0.022001,0.018048,0.014571
