Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7
10.9541104706561,0,1.08997473039715,110.087447770112,0,110.087447770112,99.0100000000001,119.992536203338
11.8445201299591,0,1.17857380295001,119.035954097951,0,119.035954097951,99.01,140.292657109005
11.8062574235758,0,1.17476652136507,118.651418657872,0,118.651418657872,99.0099999999998,139.387714351739
12.0858727553516,0.931986737048267,1.20258928677205,121.461517963977,0,121.461517963977,99.0099999999999,146.06832025855
12.0673550013325,0.923678527065886,1.20074670137924,121.275416839303,0,121.275416839303,99.0099999999999,145.621056728185
12.2185296706958,0,1.21578914320265,122.794703463468,0,122.794703463468,99.0100000000001,149.292467313673
12.2111184235609,0,1.21505169655015,122.720221351565,0,122.720221351565,99.0100000000001,149.111413154229
12.3021758764536,0,1.22411225175755,123.635337427513,0,123.635337427513,99.0099999999996,151.343531295197
12.3019954492997,0,1.22409429858473,123.633524157057,0,123.633524157057,99.01,151.339092034591
12.3559481382072,0,1.2294627917822,124.175741970002,0,124.175741970002,99.0099999999997,152.669454394065
12.3607153266264,0,1.22993714475919,124.223651620678,0,124.223651620678,99.0100000000003,152.787283385897
12.3886384906177,0,1.23271560342316,124.504275945739,0,124.504275945739,99.0100000000001,153.478363651215
12.3967480775321,0,1.23352253748086,124.585776285567,0,124.585776285567,99.01,153.679362897796
12.405323582014,0,1.2343758320693,124.671959038999,0,124.671959038999,99.0099999999999,153.892053174474
12.4154862746425,0,1.2353870577811,124.774092835891,0,124.774092835891,99.0099999999999,154.144299435837
12.4093735709453,0,1.23477882102995,124.712660924025,0,124.712660924025,99.0100000000003,153.992552423276
12.420440179466,0,1.23587998973471,124.823878963206,0,124.823878963206,99.0100000000001,154.267334251694
12.4032723272357,0,1.23417172459019,124.651344183609,0,124.651344183609,99.0100000000004,153.841164423571
12.414242447655,0,1.23526329237002,124.761592529372,0,124.761592529372,99.0099999999997,154.113415549159
12.3890558482103,0,1.23275713205578,124.508470337634,0,124.508470337634,99.0099999999997,153.488704810074
12.3990554696521,0,1.23375213157804,124.608965289382,0,124.608965289382,99.0100000000004,153.736576539509
12.3684691031397,0,1.23070867435872,124.301576110231,0,124.301576110231,99.0100000000003,152.979027955322
12.3767504536179,0,1.23153269952982,124.384802652512,0,124.384802652512,99.0100000000004,153.183951791132
12.3430453683799,0,1.22817891819871,124.04607073807,0,124.04607073807,99.0099999999999,152.350768965884
12.3489965619551,0,1.22877108409206,124.105879493298,0,124.105879493298,99.0099999999999,152.497716087179
12.3141467358799,0,1.22530339679035,123.755643075825,0,123.755643075825,99.0099999999998,151.638209832782
12.3173035337625,0,1.22561750991986,123.787368501905,0,123.787368501905,99.0099999999999,151.715966342837
12.2829840277857,0,1.2222025914402,123.44246173546,0,123.44246173546,99.01,150.871696626838
12.2830394935382,0,1.22220811048886,123.443019159375,0,123.443019159375,99.0099999999997,150.87305919982
12.2506258581823,0,1.21898283322396,123.11726615562,0,123.11726615562,99.0099999999998,150.077833917166
12.247435373368,0,1.21866536811945,123.085202180064,0,123.085202180064,99.0099999999999,149.999673224825
12.2180021332971,0,1.21573665126956,122.789401778226,0,122.789401778226,99.01,149.279576129253
12.2115821998936,0,1.21509784402004,122.724882246024,0,122.724882246024,99.0099999999998,149.122739824757
12.1859046838501,0,1.21254283567849,122.466826403528,0,122.466826403528,99.01,148.496272963879
12.1764244183437,0,1.21159951400331,122.371550914334,0,122.371550914334,99.0100000000003,148.265311615638
12.154985627848,0,1.20946627461767,122.156093736384,0,122.156093736384,99.0099999999999,147.743675613191
12.1427495167748,0,1.20824873605953,122.033122342012,0,122.033122342012,99.01,147.446365827135
12.1257503902602,0,1.20655725975122,121.862283234874,0,121.862283234874,99.0100000000002,147.033822526896
12.1111728853621,0,1.20510674379981,121.715781123781,0,121.715781123781,99.0099999999998,146.680508659129
12.0985769159968,0,1.20385339800329,121.589193198333,0,121.589193198333,99.0100000000001,146.375563392292
12.0822191670787,0,1.20222574115113,121.424799856264,0,121.424799856264,99.0100000000001,145.980020001324
12.0738192325042,0,1.20138991642143,121.340381558565,0,121.340381558565,99.0099999999999,145.777110859189
12.0563158906564,0,1.19964826881228,121.16447515004,0,121.16447515004,99.01,145.354752855295
12.0517110340287,0,1.19919006845227,121.118196913679,0,121.118196913679,99.01,145.24373884773
12.0337241457644,0,1.19740030617635,120.937430923812,0,120.937430923812,99.0100000000002,144.810516816354
12.0323697977395,0,1.19726554351102,120.923819894613,0,120.923819894613,99.0100000000001,144.777922949553
12.0145643030027,0,1.19549383056571,120.744876887136,0,120.744876887136,99.0100000000001,144.349755390987
