-1.3452+1.4147i,0.56446-0.035952i,-0.055488-0.070979i,0.055488+0.070979i,-0.055488-0.070979i,0.055488+0.070979i,-0.055488-0.070979i
1.4088-0.01567i,0.2616-0.48089i,0.0007745+0.033083i,-0.0007745-0.033083i,0.0007745+0.033083i,-0.0007745-0.033083i,0.0007745+0.033083i
-0.393+0.011286i,-0.032357-0.54723i,-0.10661+0.038217i,0.10661-0.038217i,-0.10661+0.038217i,0.10661-0.038217i,-0.10661+0.038217i
0.48923-0.97832i,-0.38914-0.21359i,-0.064891-0.059843i,0.064891+0.059843i,-0.064891-0.059843i,0.064891+0.059843i,-0.064891-0.059843i
-1.6301+0.40868i,-0.51427+0.093225i,0.0079895+0.012162i,-0.0079895-0.012162i,0.0079895+0.012162i,-0.0079895-0.012162i,0.0079895+0.012162i
1.1111+0.84929i,-0.20078+0.35614i,-0.079651+0.045016i,0.079651-0.045016i,-0.079651+0.045016i,0.079651-0.045016i,-0.079651+0.045016i
-0.25592-0.53192i,0.14894+0.49497i,-0.070557-0.046535i,0.070557+0.046535i,-0.070557-0.046535i,0.070557+0.046535i,-0.070557-0.046535i
0.66003-0.22416i,0.34785+0.23848i,0.0089151-0.0046265i,-0.0089151+0.0046265i,0.0089151-0.0046265i,-0.0089151+0.0046265i,0.0089151-0.0046265i
-1.3602-0.48779i,0.45541-0.1511i,-0.056195+0.046468i,0.056195-0.046468i,-0.056195+0.046468i,0.056195-0.046468i,-0.056195+0.046468i
0.41019+1.2911i,0.26687-0.33255i,-0.072577-0.032478i,0.072577+0.032478i,-0.072577-0.032478i,0.072577+0.032478i,-0.072577-0.032478i
0.28107-0.68399i,-0.13189-0.38351i,0.0055847-0.017254i,-0.0055847+0.017254i,0.0055847-0.017254i,-0.0055847+0.017254i,0.0055847-0.017254i
0.28719+0.22909i,-0.3343-0.24607i,-0.036437+0.0438i,0.036437-0.0438i,-0.036437+0.0438i,0.036437-0.0438i,-0.036437+0.0438i
-0.66268-0.99265i,-0.32926+0.12301i,-0.071267-0.018764i,0.071267+0.018764i,-0.071267-0.018764i,0.071267+0.018764i,-0.071267-0.018764i
-0.36669+1.2595i,-0.20752+0.36194i,-0.00039228-0.025865i,0.00039228+0.025865i,-0.00039228-0.025865i,0.00039228+0.025865i,-0.00039228-0.025865i
0.73999-0.3772i,0.10621+0.32401i,-0.020464+0.038121i,0.020464-0.038121i,-0.020464+0.038121i,0.020464-0.038121i,-0.020464+0.038121i
-0.13779+0.16131i,0.37306+0.18263i,-0.067093-0.0062245i,0.067093+0.0062245i,-0.067093-0.0062245i,0.067093+0.0062245i,-0.067093-0.0062245i
0.084808-0.90475i,0.33616-0.07331i,-0.0077229-0.030747i,0.0077229+0.030747i,-0.0077229-0.030747i,0.0077229+0.030747i,-0.0077229-0.030747i
-0.97635+0.78792i,0.15708-0.34269i,-0.008243+0.030436i,0.008243-0.030436i,-0.008243+0.030436i,0.008243-0.030436i,-0.008243+0.030436i
0.88632+0.15042i,-0.059065-0.33461i,-0.060626+0.0045393i,0.060626-0.0045393i,-0.060626+0.0045393i,0.060626-0.0045393i,-0.060626+0.0045393i
-0.24303-0.16353i,-0.30158-0.12248i,-0.015373-0.032308i,0.015373+0.032308i,-0.015373-0.032308i,0.015373+0.032308i,-0.015373-0.032308i
0.44693-0.42545i,-0.33093+0.082315i,0.00038146+0.02165i,-0.00038146-0.02165i,0.00038146+0.02165i,-0.00038146-0.02165i,0.00038146+0.02165i
-1.147+0.047456i,-0.1068+0.27912i,-0.052489+0.013131i,0.052489-0.013131i,-0.052489+0.013131i,0.052489-0.013131i,-0.052489+0.013131i
0.67957+0.68393i,0.11292+0.33403i,-0.022535-0.031049i,0.022535+0.031049i,-0.022535-0.031049i,0.022535+0.031049i,-0.022535-0.031049i
-0.044197-0.41181i,0.26461+0.12385i,0.0056791+0.012558i,-0.0056791-0.012558i,0.0056791+0.012558i,-0.0056791-0.012558i,0.0056791+0.012558i
0.3612+0.0033392i,0.32159-0.12327i,-0.043325+0.019341i,0.043325-0.019341i,-0.043325+0.019341i,0.043325-0.019341i,-0.043325+0.019341i
-0.80196-0.56431i,0.14456-0.24763i,-0.028605-0.027536i,0.028605+0.027536i,-0.028605-0.027536i,0.028605+0.027536i,-0.028605-0.027536i
0.14769+0.99818i,-0.12379-0.28356i,0.0080209+0.0038362i,-0.0080209-0.0038362i,0.0080209+0.0038362i,-0.0080209-0.0038362i,0.0080209+0.0038362i
0.29575-0.44165i,-0.24524-0.14368i,-0.033757+0.023126i,0.033757-0.023126i,-0.033757+0.023126i,0.033757-0.023126i,-0.033757+0.023126i
0.093705+0.14991i,-0.24722+0.12629i,-0.033172-0.022366i,0.033172+0.022366i,-0.033172-0.022366i,0.033172+0.022366i,-0.033172-0.022366i
-0.2335-0.74036i,-0.13205+0.26435i,0.0078585-0.0039686i,-0.0078585+0.0039686i,0.0078585-0.0039686i,-0.0078585+0.0039686i,0.0078585-0.0039686i
-0.48559+0.87774i,0.11783+0.23491i,-0.024361+0.024591i,0.024361-0.024591i,-0.024361+0.024591i,0.024361-0.024591i,-0.024361+0.024591i
0.61582-0.20138i,0.27954+0.12287i,-0.035998-0.016145i,0.035998+0.016145i,-0.035998-0.016145i,0.035998+0.016145i,-0.035998-0.016145i
-0.12041+0.056413i,0.23479-0.093483i,0.0056998-0.010445i,-0.0056998+0.010445i,0.0056998-0.010445i,-0.0056998+0.010445i,0.0056998-0.010445i
0.18946-0.5424i,0.1065-0.27138i,-0.015639+0.023959i,0.015639-0.023959i,-0.015639+0.023959i,0.015639-0.023959i,-0.015639+0.023959i
-0.85586+0.37545i,-0.076241-0.23228i,-0.037002-0.0094524i,0.037002+0.0094524i,-0.037002-0.0094524i,0.037002+0.0094524i,-0.037002-0.0094524i
0.69891+0.26144i,-0.25265-0.079203i,0.0020831-0.015319i,-0.0020831+0.015319i,0.0020831-0.015319i,-0.0020831+0.015319i,0.0020831-0.015319i
-0.16623-0.16804i,-0.23442+0.082392i,-0.0080011+0.021554i,0.0080011-0.021554i,-0.0080011+0.021554i,0.0080011-0.021554i,-0.0080011+0.021554i
0.33651-0.21808i,-0.061272+0.23877i,-0.036245-0.0028186i,0.036245+0.0028186i,-0.036245-0.0028186i,0.036245+0.0028186i,-0.036245-0.0028186i
-0.8009-0.17962i,0.098057+0.24441i,-0.0024506-0.018453i,0.0024506+0.018453i,-0.0024506-0.018453i,0.0024506+0.018453i,-0.0024506-0.018453i
0.40852+0.68994i,0.22431+0.065905i,-0.001753+0.017764i,0.001753-0.017764i,-0.001753+0.017764i,0.001753-0.017764i,-0.001753+0.017764i
0.021066-0.36818i,0.24468-0.10726i,-0.033899+0.0032962i,0.033899-0.0032962i,-0.033899+0.0032962i,0.033899-0.0032962i,-0.033899+0.0032962i
0.25095+0.05187i,0.078326-0.20588i,-0.0073829-0.019832i,0.0073829+0.019832i,-0.0073829-0.019832i,0.0073829+0.019832i,-0.0073829-0.019832i
-0.46565-0.51326i,-0.11443-0.22486i,0.0029132+0.013019i,-0.0029132-0.013019i,0.0029132+0.013019i,-0.0029132-0.013019i,0.0029132+0.013019i
-0.10306+0.79823i,-0.19811-0.082454i,-0.030232+0.00852i,0.030232-0.00852i,-0.030232+0.00852i,0.030232-0.00852i,-0.030232+0.00852i
0.35653-0.33593i,-0.20026+0.12355i,-0.012242-0.019557i,0.012242+0.019557i,-0.012242-0.019557i,0.012242+0.019557i,-0.012242-0.019557i
0.026409+0.14518i,-0.082361+0.20874i,0.0059176+0.0077606i,-0.0059176-0.0077606i,0.0059176+0.0077606i,-0.0059176-0.0077606i,0.0059176+0.0077606i
-0.067841-0.56657i,0.12272+0.18654i,-0.025574+0.01258i,0.025574-0.01258i,-0.025574+0.01258i,0.025574-0.01258i,-0.025574+0.01258i
-0.52992+0.55544i,0.22216+0.082964i,-0.016622-0.017823i,0.016622+0.017823i,-0.016622-0.017823i,0.016622+0.017823i,-0.016622-0.017823i
0.57766-0.018568i,0.17938-0.10643i,0.0072873+0.0024139i,-0.0072873-0.0024139i,0.0072873+0.0024139i,-0.0072873-0.0024139i,0.0072873+0.0024139i
-0.15584+0.0058952i,0.074943-0.22346i,-0.020291+0.015306i,0.020291-0.015306i,-0.020291+0.015306i,0.020291-0.015306i,-0.020291+0.015306i
0.23379-0.38448i,-0.090087-0.17267i,-0.020198-0.014899i,0.020198+0.014899i,-0.020198-0.014899i,0.020198+0.014899i,-0.020198-0.014899i
-0.69852+0.14152i,-0.21754-0.054516i,0.0071459-0.0026328i,-0.0071459+0.0026328i,0.0071459-0.0026328i,-0.0071459+0.0026328i,0.0071459-0.0026328i
0.49765+0.38036i,-0.17342+0.0874i,-0.014762+0.016636i,0.014762-0.016636i,-0.014762+0.016636i,0.014762-0.016636i,-0.014762+0.016636i
-0.10991-0.23172i,-0.036548+0.21166i,-0.022739-0.011107i,0.022739+0.011107i,-0.022739-0.011107i,0.022739+0.011107i,-0.022739-0.011107i
0.31042-0.08409i,0.092599+0.18408i,0.0056975-0.0070492i,-0.0056975+0.0070492i,0.0056975-0.0070492i,-0.0056975+0.0070492i,0.0056975-0.0070492i
-0.59658-0.26029i,0.20071+0.03324i,-0.0093508+0.016602i,0.0093508-0.016602i,-0.0093508+0.016602i,0.0093508-0.016602i,-0.0093508+0.016602i
0.17573+0.62093i,0.19068-0.097264i,-0.024108-0.0067937i,0.024108+0.0067937i,-0.024108-0.0067937i,0.024108+0.0067937i,-0.024108-0.0067937i
0.14102-0.32469i,0.037796-0.18301i,0.0032085-0.010577i,-0.0032085+0.010577i,0.0032085-0.010577i,-0.0032085+0.010577i,0.0032085-0.010577i
0.14972+0.1228i,-0.10499-0.18269i,-0.0043864+0.015326i,0.0043864-0.015326i,-0.0043864+0.015326i,0.0043864-0.015326i,-0.0043864+0.015326i
-0.28403-0.49925i,-0.17125-0.040817i,-0.024263-0.0023106i,0.024263+0.0023106i,-0.024263-0.0023106i,0.024263+0.0023106i,-0.024263-0.0023106i
-0.21671+0.61352i,-0.16791+0.11712i,-1.3582e-05-0.013041i,1.3582e-05+0.013041i,-1.3582e-05-0.013041i,1.3582e-05+0.013041i,-1.3582e-05-0.013041i
0.38847-0.17801i,-0.044835+0.17416i,-0.00014338+0.013001i,0.00014338-0.013001i,-0.00014338+0.013001i,0.00014338-0.013001i,-0.00014338+0.013001i
-0.06456+0.095119i,0.12242+0.15643i,-0.023252+0.0020094i,0.023252-0.0020094i,-0.023252+0.0020094i,0.023252-0.0020094i,-0.023252+0.0020094i
0.078212-0.4663i,0.18295+0.051279i,-0.0036423-0.01435i,0.0036423+0.01435i,-0.0036423-0.01435i,0.0036423+0.01435i,-0.0036423-0.01435i
-0.52818+0.37173i,0.14632-0.11397i,0.0031705+0.0098749i,-0.0031705-0.0098749i,0.0031705+0.0098749i,-0.0031705-0.0098749i,0.0031705+0.0098749i
0.47003+0.11089i,0.050546-0.1871i,-0.021201+0.0058716i,0.021201-0.0058716i,-0.021201+0.0058716i,0.021201-0.0058716i,-0.021201+0.0058716i
-0.12765-0.083294i,-0.10133-0.13568i,-0.0073534-0.014499i,0.0073534+0.014499i,-0.0073534-0.014499i,0.0073534+0.014499i,-0.0073534-0.014499i
0.27177-0.22067i,-0.18833-0.037411i,0.0054228+0.006231i,-0.0054228-0.006231i,0.0054228+0.006231i,-0.0054228-0.006231i,0.0054228+0.006231i
-0.61861-0.016912i,-0.13239+0.09508i,-0.0183+0.0090348i,0.0183-0.0090348i,-0.0183+0.0090348i,0.0183-0.0090348i,-0.0183+0.0090348i
0.3462+0.40375i,-0.021957+0.18927i,-0.010845-0.013562i,0.010845+0.013562i,-0.010845-0.013562i,0.010845+0.013562i,-0.010845-0.013562i
-0.010857-0.22847i,0.093291+0.14013i,0.0065598+0.0023653i,-0.0065598-0.0023653i,0.0065598+0.0023653i,-0.0065598-0.0023653i,0.0065598+0.0023653i
0.22351+0.021149i,0.18367+0.014505i,-0.014786+0.011323i,0.014786-0.011323i,-0.014786+0.011323i,0.014786-0.011323i,-0.014786+0.011323i
-0.43104-0.35458i,0.14856-0.092451i,-0.013855-0.01168i,0.013855+0.01168i,-0.013855-0.01168i,0.013855+0.01168i,-0.013855-0.01168i
0.042497+0.5707i,0.012612-0.16912i,0.0066048-0.0014318i,-0.0066048+0.0014318i,0.0066048-0.0014318i,-0.0066048+0.0014318i,0.0066048-0.0014318i
0.19117-0.23743i,-0.09722-0.14795i,-0.010923+0.012632i,0.010923-0.012632i,-0.010923+0.012632i,0.010923-0.012632i,-0.010923+0.012632i
0.059066+0.10431i,-0.15587-0.011775i,-0.016173-0.0090509i,0.016173+0.0090509i,-0.016173-0.0090509i,0.016173+0.0090509i,-0.016173-0.0090509i
-0.10028-0.45639i,-0.14143+0.10904i,0.005651-0.0048944i,-0.005651+0.0048944i,0.005651-0.0048944i,-0.005651+0.0048944i,0.005651-0.0048944i
-0.32166+0.49422i,-0.015282+0.1528i,-0.0069833+0.012931i,0.0069833-0.012931i,-0.0069833+0.012931i,0.0069833-0.012931i,-0.0069833+0.012931i
0.37167-0.085486i,0.11805+0.1345i,-0.017656-0.005908i,0.017656+0.005908i,-0.017656-0.005908i,0.017656+0.005908i,-0.017656-0.005908i
-0.070407+0.037602i,0.15587+0.023931i,0.0038521-0.0077969i,-0.0038521+0.0077969i,0.0038521-0.0077969i,-0.0038521+0.0077969i,0.0038521-0.0077969i
0.15579-0.32842i,0.12496-0.11642i,-0.003229+0.012261i,0.003229-0.012261i,-0.003229+0.012261i,0.003229-0.012261i,-0.003229+0.012261i
-0.54017+0.18846i,0.028519-0.1587i,-0.018225-0.0025063i,0.018225+0.0025063i,-0.018225-0.0025063i,0.018225+0.0025063i,-0.018225-0.0025063i
0.40918+0.19287i,-0.10912-0.1123i,0.0014078-0.0099659i,-0.0014078+0.0099659i,0.0014078-0.0099659i,-0.0014078+0.0099659i,0.0014078-0.0099659i
-0.089246-0.10256i,-0.16264-0.022447i,0.00010415+0.010727i,-0.00010415-0.010727i,0.00010415+0.010727i,-0.00010415-0.010727i,0.00010415+0.010727i
0.23699-0.11766i,-0.10482+0.10328i,-0.017873+0.00089707i,0.017873-0.00089707i,-0.017873+0.00089707i,0.017873-0.00089707i,-0.017873+0.00089707i
-0.49701-0.16021i,-0.01156+0.16823i,-0.0014513-0.011289i,0.0014513+0.011289i,-0.0014513-0.011289i,0.0014513+0.011289i,-0.0014513-0.011289i
0.22149+0.45157i,0.098001+0.10782i,0.0028219+0.0084854i,-0.0028219-0.0084854i,0.0028219+0.0084854i,-0.0028219-0.0084854i,0.0028219+0.0084854i
0.031965-0.21933i,0.16824+0.0034953i,-0.016656+0.00406i,0.016656-0.00406i,-0.016656+0.00406i,0.016656-0.00406i,-0.016656+0.00406i
0.16965+0.0508i,0.11466-0.092468i,-0.0044811-0.011718i,0.0044811+0.011718i,-0.0044811-0.011718i,0.0044811+0.011718i,-0.0044811-0.011718i
-0.26833-0.36751i,-0.0024487-0.15864i,0.0047816+0.0057344i,-0.0047816-0.0057344i,0.0047816+0.0057344i,-0.0047816-0.0057344i,0.0047816+0.0057344i
-0.10962+0.51078i,-0.092685-0.11744i,-0.01469+0.00677i,0.01469-0.00677i,-0.01469+0.00677i,0.01469-0.00677i,-0.01469+0.00677i
0.24142-0.19116i,-0.14667+0.0076554i,-0.0074402-0.011268i,0.0074402+0.011268i,-0.0074402-0.011268i,0.0074402+0.011268i,-0.0074402-0.011268i
0.021764+0.1028i,-0.11696+0.1015i,0.0058992+0.0026959i,-0.0058992-0.0026959i,0.0058992+0.0026959i,-0.0058992-0.0026959i,0.0058992+0.0026959i
-0.0024864-0.38489i,0.0073535+0.14022i,-0.012136+0.0088574i,0.012136-0.0088574i,-0.012136+0.0088574i,0.012136-0.0088574i,-0.012136+0.0088574i
-0.3873+0.33624i,0.11128+0.11533i,-0.010106-0.010017i,0.010106+0.010017i,-0.010106-0.010017i,0.010106+0.010017i,-0.010106-0.010017i
0.37809+0.020042i,0.1381+0.00027179i,0.0061519-0.00040004i,-0.0061519+0.00040004i,0.0061519-0.00040004i,-0.0061519+0.00040004i,0.0061519-0.00040004i
-0.094834+0.008682i,0.10898-0.11441i,-0.0091901+0.010204i,0.0091901-0.010204i,-0.0091901+0.010204i,0.0091901-0.010204i,-0.0091901+0.010204i
0.19033-0.2493i,0.007441-0.13735i,-0.012289-0.0080907i,0.012289+0.0080907i,-0.012289-0.0080907i,0.012289+0.0080907i,-0.012289-0.0080907i
-0.48447+0.046256i,-0.11267-0.096901i,0.0055766-0.0033304i,-0.0055766+0.0033304i,0.0055766-0.0033304i,-0.0055766+0.0033304i,0.0055766-0.0033304i
0.31274+0.28726i,-0.14048-0.0070603i,-0.0060662+0.010748i,0.0060662-0.010748i,-0.0060662+0.010748i,0.0060662-0.010748i,-0.0060662+0.010748i
-0.062002-0.14887i,-0.086755+0.10987i,-0.013842-0.0056576i,0.013842+0.0056576i,-0.013842-0.0056576i,0.013842+0.0056576i,-0.013842-0.0056576i
0.23149-0.042117i,-0.0016456+0.14788i,0.0042647-0.0058945i,-0.0042647+0.0058945i,0.0042647-0.0058945i,-0.0042647+0.0058945i,0.0042647-0.0058945i
-0.39337-0.22526i,0.10445+0.084896i,-0.0029816+0.010488i,0.0029816-0.010488i,-0.0029816+0.010488i,0.0029816-0.010488i,-0.0029816+0.010488i
0.078731+0.44158i,0.15226-0.00417i,-0.014671-0.002913i,0.014671+0.002913i,-0.014671-0.002913i,0.014671+0.002913i,-0.014671-0.002913i
0.11088-0.20836i,0.087993-0.096299i,0.0023536-0.0079259i,-0.0023536+0.0079259i,0.0023536-0.0079259i,-0.0023536+0.0079259i,0.0023536-0.0079259i
0.11399+0.099373i,-0.011247-0.14815i,-0.00014181+0.0094749i,0.00014181-0.0094749i,-0.00014181+0.0094749i,0.00014181-0.0094749i,-0.00014181+0.0094749i
-0.16406-0.37617i,-0.092131-0.090686i,-0.014735-6.4915e-05i,0.014735+6.4915e-05i,-0.014735-6.4915e-05i,0.014735+6.4915e-05i,-0.014735-6.4915e-05i
-0.19826+0.41518i,-0.1397+0.019631i,1.5363e-05-0.0093023i,-1.5363e-05+0.0093023i,1.5363e-05-0.0093023i,-1.5363e-05+0.0093023i,1.5363e-05-0.0093023i
0.28055-0.097537i,-0.093364+0.096419i,0.0022723+0.007813i,-0.0022723-0.007813i,0.0022723+0.007813i,-0.0022723-0.007813i,0.0022723+0.007813i
-0.040441+0.077124i,0.023394+0.13283i,-0.01405+0.00268i,0.01405-0.00268i,-0.01405+0.00268i,0.01405-0.00268i,-0.01405+0.00268i
0.092488-0.33748i,0.10426+0.096266i,-0.0025564-0.0099523i,0.0025564+0.0099523i,-0.0025564-0.0099523i,0.0025564+0.0099523i,-0.0025564-0.0099523i
-0.40591+0.22523i,0.12736-0.019084i,0.0041162+0.0056456i,-0.0041162-0.0056456i,0.0041162+0.0056456i,-0.0041162-0.0056456i,0.0041162+0.0056456i
0.32514+0.11408i,0.094368-0.10937i,-0.012684+0.0051307i,0.012684-0.0051307i,-0.012684+0.0051307i,0.012684-0.0051307i,-0.012684+0.0051307i
-0.085034-0.05415i,-0.012241-0.12262i,-0.0051603-0.0098575i,0.0051603+0.0098575i,-0.0051603-0.0098575i,0.0051603+0.0098575i,-0.0051603-0.0098575i
0.22584-0.14971i,-0.11197-0.085202i,0.0052901+0.0031458i,-0.0052901-0.0031458i,0.0052901+0.0031458i,-0.0052901-0.0031458i,0.0052901+0.0031458i
-0.45056-0.059767i,-0.12266+0.0092997i,-0.010751+0.0071241i,0.010751-0.0071241i,-0.010751+0.0071241i,0.010751-0.0071241i,-0.010751+0.0071241i
0.21776+0.31869i,-0.074775+0.1133i,-0.007601-0.0090519i,0.007601+0.0090519i,-0.007601-0.0090519i,0.007601+0.0090519i,-0.007601-0.0090519i
0.0048114-0.15799i,0.0097654+0.12905i,0.0057438+0.00050301i,-0.0057438-0.00050301i,0.0057438+0.00050301i,-0.0057438-0.00050301i,0.0057438+0.00050301i
0.18066+0.032757i,0.1103+0.069427i,-0.0083977+0.008535i,0.0083977-0.008535i,-0.0083977+0.008535i,0.0083977-0.008535i,-0.0083977+0.008535i
-0.29579-0.30014i,0.13552-0.011678i,-0.0097024-0.0076178i,0.0097024+0.0076178i,-0.0097024-0.0076178i,0.0097024+0.0076178i,-0.0097024-0.0076178i
-0.013821+0.42211i,0.068192-0.10216i,0.0054786-0.00209i,-0.0054786+0.00209i,0.0054786-0.00209i,-0.0054786+0.00209i,0.0054786-0.00209i
0.15409-0.15472i,-0.017175-0.13603i,-0.0057989+0.0092833i,0.0057989-0.0092833i,-0.0057989+0.0092833i,0.0057989-0.0092833i,-0.0057989+0.0092833i
0.049167+0.091945i,-0.095198-0.068339i,-0.011319-0.0056784i,0.011319+0.0056784i,-0.011319-0.0056784i,0.011319+0.0056784i,-0.011319-0.0056784i
-0.039298-0.3617i,-0.13216+0.026516i,0.0045449-0.0044509i,-0.0045449+0.0044509i,0.0045449-0.0044509i,-0.0045449+0.0044509i,0.0045449-0.0044509i
-0.27981+0.34516i,-0.071179+0.094921i,-0.0031392+0.0093375i,0.0031392-0.0093375i,-0.0031392+0.0093375i,0.0031392-0.0093375i,-0.0031392+0.0093375i
0.27797-0.032241i,0.033554+0.12742i,-0.012344-0.0033876i,0.012344+0.0033876i,-0.012344-0.0033876i,0.012344+0.0033876i,-0.012344-0.0033876i
-0.049705+0.035038i,0.099038+0.076628i,0.0030377-0.0064195i,-0.0030377+0.0064195i,0.0030377-0.0064195i,-0.0030377+0.0064195i,0.0030377-0.0064195i
0.15421-0.24781i,0.12114-0.033455i,-0.00060207+0.0087157i,0.00060207-0.0087157i,-0.00060207+0.0087157i,0.00060207-0.0087157i,-0.00060207+0.0087157i
-0.42979+0.10085i,0.078917-0.10335i,-0.012716-0.0009189i,0.012716+0.0009189i,-0.012716-0.0009189i,0.012716+0.0009189i,-0.012716-0.0009189i
0.28983+0.17687i,-0.029265-0.11354i,0.0010884-0.007868i,-0.0010884+0.007868i,0.0010884-0.007868i,-0.0010884+0.007868i,0.0010884-0.007868i
-0.058712-0.072615i,-0.10803-0.074007i,0.0016427+0.0074825i,-0.0016427-0.0074825i,0.0016427+0.0074825i,-0.0016427-0.0074825i,0.0016427+0.0074825i
0.20593-0.074632i,-0.10981+0.025779i,-0.012422+0.0015471i,0.012422-0.0015471i,-0.012422+0.0015471i,0.012422-0.0015471i,-0.012422+0.0015471i
